SISRecID_BLVr9,HBWv8.1_Binomial,Order,UniqueID_Plastic.study,Source,Common.name_Plastic.study,Site,lat,lon,Age.Class,Date_Text,Date_FirstYR,Date_LastYR,Study.Duration,n,sqrtN,FO,logit.FO,Plastic,Date_MedianYR
22698209,Ardenna_grisea,PROCELLARIIFORMES,812,Ogi 1989,Sooty Shearwater,Eastern North Pacific,44.466667,167.416667,Adult,1978,1978,1978,1,8,2.828427125,1,7.265129978,Yes,1978
22698209,Ardenna_grisea,PROCELLARIIFORMES,813,Ogi 1989,Sooty Shearwater,Eastern North Pacific,45.5,172.416667,Adult,1978,1978,1978,1,4,2,0.75,1.096749099,Yes,1978
22698209,Ardenna_grisea,PROCELLARIIFORMES,814,Ogi 1989,Sooty Shearwater,Eastern North Pacific,48.783333,177.466667,Adult,1978,1978,1978,1,3,1.732050808,0.667,0.693596585,Yes,1978
22698209,Ardenna_grisea,PROCELLARIIFORMES,815,Ogi 1989,Sooty Shearwater,Eastern North Pacific,44.966667,179.966667,Adult,1978,1978,1978,1,1,1,1,7.265129978,Yes,1978
22698209,Ardenna_grisea,PROCELLARIIFORMES,816,Ogi 1989,Sooty Shearwater,Eastern North Pacific,46,175.55,Adult,1978,1978,1978,1,1,1,1,7.265129978,Yes,1978
22698209,Ardenna_grisea,PROCELLARIIFORMES,817,Ogi 1989,Sooty Shearwater,Eastern North Pacific,47.5,175.5,Adult,1978,1978,1978,1,2,1.414213562,1,7.265129978,Yes,1978
22698209,Ardenna_grisea,PROCELLARIIFORMES,818,Ogi 1989,Sooty Shearwater,Eastern North Pacific,49.483333,164.2,Adult,1978,1978,1978,1,1,1,1,7.265129978,Yes,1978
22698209,Ardenna_grisea,PROCELLARIIFORMES,819,Ogi 1989,Sooty Shearwater,western North Pacific,48.516667,-177.566667,Adult,1978,1978,1978,1,4,2,0.75,1.096749099,Yes,1978
22698209,Ardenna_grisea,PROCELLARIIFORMES,820,Ogi 1989,Sooty Shearwater,western North Pacific,50.416667,-177.533333,Adult,1978,1978,1978,1,1,1,1,7.265129978,Yes,1978
22698209,Ardenna_grisea,PROCELLARIIFORMES,821,Ogi 1989,Sooty Shearwater,Eastern North Pacific,49.55,177.533333,Adult,1979,1979,1979,1,1,1,0,-7.265129978,No,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,822,Ogi 1989,Sooty Shearwater,Eastern North Pacific,43.883333,169.366667,Adult,1979,1979,1979,1,1,1,0,-7.265129978,No,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,823,Ogi 1989,Sooty Shearwater,Eastern North Pacific,45,180,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,824,Ogi 1989,Sooty Shearwater,Eastern North Pacific,43.25,175.4,Adult,1979,1979,1979,1,5,2.236067977,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,825,Ogi 1989,Sooty Shearwater,Eastern North Pacific,44.533333,175.483333,Adult,1979,1979,1979,1,18,4.242640687,0.778,1.251800288,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,826,Ogi 1989,Sooty Shearwater,Eastern North Pacific,46,175.5,Adult,1979,1979,1979,1,4,2,0.75,1.096749099,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,827,Ogi 1989,Sooty Shearwater,Eastern North Pacific,43.016667,180,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,828,Ogi 1989,Sooty Shearwater,Eastern North Pacific,47.5,175.483333,Adult,1979,1979,1979,1,2,1.414213562,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,829,Ogi 1989,Sooty Shearwater,Eastern North Pacific,48,173.466667,Adult,1979,1979,1979,1,11,3.31662479,0.818,1.499872253,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,830,Ogi 1989,Sooty Shearwater,Eastern North Pacific,48.483333,171.316667,Adult,1979,1979,1979,1,3,1.732050808,0.667,0.693596585,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,831,Ogi 1989,Sooty Shearwater,Eastern North Pacific,48.983333,169.15,Adult,1979,1979,1979,1,4,2,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,832,Ogi 1989,Sooty Shearwater,Eastern North Pacific,42.8,153.033333,Adult,1979,1979,1979,1,4,2,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,833,Ogi 1989,Sooty Shearwater,Eastern North Pacific,43.9,172.666667,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,834,Ogi 1989,Sooty Shearwater,Eastern North Pacific,46.766667,178.316667,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,835,Ogi 1989,Sooty Shearwater,Eastern North Pacific,45.583333,178.4,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,836,Ogi 1989,Sooty Shearwater,Eastern North Pacific,43.933333,171.683333,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,837,Ogi 1989,Sooty Shearwater,Eastern North Pacific,44.033333,170.616667,Adult,1979,1979,1979,1,11,3.31662479,0.909,2.294592496,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,838,Ogi 1989,Sooty Shearwater,Eastern North Pacific,44.016667,169.316667,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,839,Ogi 1989,Sooty Shearwater,Eastern North Pacific,45.933333,168.966667,Adult,1979,1979,1979,1,2,1.414213562,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,840,Ogi 1989,Sooty Shearwater,Eastern North Pacific,43.85,169.633333,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,841,Ogi 1989,Sooty Shearwater,Eastern North Pacific,43.45,167.883333,Adult,1979,1979,1979,1,5,2.236067977,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,842,Ogi 1989,Sooty Shearwater,Eastern North Pacific,43.366667,167.583333,Adult,1979,1979,1979,1,2,1.414213562,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,843,Ogi 1989,Sooty Shearwater,western North Pacific,40.1,-179.983333,Adult,1979,1979,1979,1,5,2.236067977,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,844,Ogi 1989,Sooty Shearwater,western North Pacific,39,-175,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,845,Ogi 1989,Sooty Shearwater,western North Pacific,40,-175,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,846,Ogi 1989,Sooty Shearwater,western North Pacific,41,-174.983333,Adult,1979,1979,1979,1,9,3,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,847,Ogi 1989,Sooty Shearwater,western North Pacific,42,-175,Adult,1979,1979,1979,1,6,2.449489743,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,848,Ogi 1989,Sooty Shearwater,western North Pacific,43,-175,Adult,1979,1979,1979,1,7,2.645751311,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,849,Ogi 1989,Sooty Shearwater,western North Pacific,43.983333,-174.983333,Adult,1979,1979,1979,1,4,2,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,850,Ogi 1989,Sooty Shearwater,western North Pacific,43.966667,-179.966667,Adult,1979,1979,1979,1,4,2,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,851,Ogi 1989,Sooty Shearwater,western North Pacific,40.666667,-178.05,Adult,1979,1979,1979,1,1,1,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,852,Ogi 1989,Sooty Shearwater,western North Pacific,40.666667,-178.05,Adult,1979,1979,1979,1,6,2.449489743,1,7.265129978,Yes,1979
22698209,Ardenna_grisea,PROCELLARIIFORMES,853,Ogi 1989,Sooty Shearwater,Eastern North Pacific,40.033333,179.966667,Adult,1980,1980,1980,1,3,1.732050808,0.667,0.693596585,Yes,1980
22698209,Ardenna_grisea,PROCELLARIIFORMES,854,Ogi 1989,Sooty Shearwater,Eastern North Pacific,43,175.466667,Adult,1980,1980,1980,1,4,2,1,7.265129978,Yes,1980
22698209,Ardenna_grisea,PROCELLARIIFORMES,855,Ogi 1989,Sooty Shearwater,western North Pacific,46.066667,-179.566667,Adult,1980,1980,1980,1,2,1.414213562,0.5,0,Yes,1980
22698209,Ardenna_grisea,PROCELLARIIFORMES,856,Ogi 1989,Sooty Shearwater,western North Pacific,42.966667,-179.983333,Adult,1980,1980,1980,1,1,1,0,-7.265129978,No,1980
22698209,Ardenna_grisea,PROCELLARIIFORMES,857,Ogi 1989,Sooty Shearwater,Eastern North Pacific,38.583333,145.5,Adult,1986,1986,1986,1,3,1.732050808,1,7.265129978,Yes,1986
22698209,Ardenna_grisea,PROCELLARIIFORMES,858,Ogi 1989,Sooty Shearwater,Eastern North Pacific,39.5,144.5,Adult,1986,1986,1986,1,2,1.414213562,0.5,0,Yes,1986
22698209,Ardenna_grisea,PROCELLARIIFORMES,859,Ogi 1989,Sooty Shearwater,Eastern North Pacific,39.616667,145.633333,Adult,1986,1986,1986,1,11,3.31662479,0.909,2.294592496,Yes,1986
22698209,Ardenna_grisea,PROCELLARIIFORMES,860,Ogi 1989,Sooty Shearwater,Eastern North Pacific,38.533333,144.383333,Adult,1986,1986,1986,1,1,1,1,7.265129978,Yes,1986
22698209,Ardenna_grisea,PROCELLARIIFORMES,861,Ogi 1989,Sooty Shearwater,Eastern North Pacific,38.516667,143.533333,Adult,1986,1986,1986,1,1,1,1,7.265129978,Yes,1986
22698209,Ardenna_grisea,PROCELLARIIFORMES,862,Ogi 1989,Sooty Shearwater,Eastern North Pacific,39,145.5,Adult,1986,1986,1986,1,2,1.414213562,0.5,0,Yes,1986
22698209,Ardenna_grisea,PROCELLARIIFORMES,863,Ogi 1989,Sooty Shearwater,western North Pacific,45,-150.033333,Adult,1986,1986,1986,1,1,1,1,7.265129978,Yes,1986
22698209,Ardenna_grisea,PROCELLARIIFORMES,864,Ogi 1989,Sooty Shearwater,Eastern North Pacific,39.483333,145.5,Adult,1987,1987,1987,1,1,1,0,-7.265129978,No,1987
22698209,Ardenna_grisea,PROCELLARIIFORMES,865,Ogi 1989,Sooty Shearwater,Eastern North Pacific,39.5,143.483333,Adult,1987,1987,1987,1,1,1,1,7.265129978,Yes,1987
22698209,Ardenna_grisea,PROCELLARIIFORMES,866,Ogi 1989,Sooty Shearwater,Eastern North Pacific,39.5,144.5,Adult,1987,1987,1987,1,2,1.414213562,1,7.265129978,Yes,1987
22698209,Ardenna_grisea,PROCELLARIIFORMES,867,Ogi 1989,Sooty Shearwater,western North Pacific,42.466667,-170.55,Adult,1987,1987,1987,1,7,2.645751311,1,7.265129978,Yes,1987
22698209,Ardenna_grisea,PROCELLARIIFORMES,868,Ogi 1989,Sooty Shearwater,western North Pacific,43.983333,-163.55,Adult,1987,1987,1987,1,6,2.449489743,1,7.265129978,Yes,1987
22698209,Ardenna_grisea,PROCELLARIIFORMES,869,Ogi 1989,Sooty Shearwater,western North Pacific,43.983333,-163.95,Adult,1987,1987,1987,1,4,2,0.8,1.383675089,Yes,1987
22698209,Ardenna_grisea,PROCELLARIIFORMES,870,Ogi 1989,Sooty Shearwater,western North Pacific,43.966667,-163.666667,Adult,1987,1987,1987,1,1,1,1,7.265129978,Yes,1987
22698209,Ardenna_grisea,PROCELLARIIFORMES,871,Ogi 1989,Sooty Shearwater,western North Pacific,45.666667,-153.4,Adult,1987,1987,1987,1,9,3,1,7.265129978,Yes,1987
22698209,Ardenna_grisea,PROCELLARIIFORMES,872,Petry et al. 2002,Sooty Shearwater,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,27,5.196152423,0.37,-0.531437204,Yes,1998
22698209,Ardenna_grisea,PROCELLARIIFORMES,873,Robards 1993,Sooty Shearwater,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,543,23.3023604,0.85,1.730768434,Yes,1991
22698209,Ardenna_grisea,PROCELLARIIFORMES,874,Robertson et al. 2004,Sooty Shearwater,New Zealand,-46.312086,174.115693,Adult,1998,1998,1998,1,62,7.874007874,0.32,-0.752615574,Yes,1998
22698209,Ardenna_grisea,PROCELLARIIFORMES,875,Robertson et al. 2004,Sooty Shearwater,New Zealand,-46.312086,174.115693,Adult,1999,1999,1999,1,23,4.795831523,0.25,-1.096749099,Yes,1999
22698209,Ardenna_grisea,PROCELLARIIFORMES,876,Robertson et al. 2004,Sooty Shearwater,New Zealand,-46.312086,174.115693,Adult,2000,2000,2000,1,228,15.09966887,0.35,-0.618117549,Yes,2000
22698209,Ardenna_grisea,PROCELLARIIFORMES,877,Robertson et al. 2004,Sooty Shearwater,New Zealand,-46.312086,174.115693,Adult,2001,2001,2001,1,99,9.949874371,0.3,-0.845966745,Yes,2001
22698209,Ardenna_grisea,PROCELLARIIFORMES,878,Ryan 1987,Sooty Shearwater,South Africa,-30.559482,22.937506,Mixed,1979-1985,1979,1985,7,63,7.937253933,0.507936508,0.031704305,Yes,1982
22698209,Ardenna_grisea,PROCELLARIIFORMES,879,Spear et al. 1995,Sooty Shearwater,tropical Pacific,-8.783195,-124.508523,Subadult/Adult,1984-1991,1984,1991,8,36,6,0.75,1.096749099,Yes,1988
22698209,Ardenna_grisea,PROCELLARIIFORMES,880,Tavares et al. 2017,Sooty Shearwater,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2013,2013,2013,1,1,1,0,-7.265129978,No,2013
22698209,Ardenna_grisea,PROCELLARIIFORMES,881,Tourinho et al. 2010,Sooty Shearwater,Rio Grande do Sul,-31.807168,-51.618266,Adult,2007,2007,2007,1,1,1,1,7.265129978,Yes,2007
22694740,Onychoprion_fuscatus,CHARADRIIFORMES,882,Ainley et al. 1990b,Sooty Tern,Eastern equatorial Pacific,-126.5858,-5.934,Adult,1984-1988,1984,1988,5,35,5.916079783,0,-7.265129978,No,1986
22694740,Onychoprion_fuscatus,CHARADRIIFORMES,883,Day et al. 1984/Harrison et al. 1983,Sooty Tern,Hawaii,19.896766,-155.582782,Mixed,1979-1982,1979,1982,4,356,18.86796226,0,-7.265129978,No,1981
22694740,Onychoprion_fuscatus,CHARADRIIFORMES,885,Sileo et al. 1990a,Sooty Tern,Midway Atoll,28.210076,-177.376111,Nest-bound,1987,1987,1987,1,35,5.916079783,0.03,-3.453754806,Yes,1987
22694740,Onychoprion_fuscatus,CHARADRIIFORMES,886,Spear et al. 1995,Sooty Tern,tropical Pacific,-8.783195,-124.508523,Subadult/Adult,1984-1991,1984,1991,8,64,8,0.015625,-4.100020105,Yes,1988
22694740,Onychoprion_fuscatus,CHARADRIIFORMES,887,Tavares et al. 2017,Sooty Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2012,2012,2012,1,1,1,0,-7.265129978,No,2012
22694618,Sterna_hirundinacea,CHARADRIIFORMES,888,Tavares et al. 2017,South American Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2012,2012,2012,1,2,1.414213562,0,-7.265129978,No,2012
22694618,Sterna_hirundinacea,CHARADRIIFORMES,889,Tavares et al. 2017,South American Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Mixed,2012,2012,2012,1,1,1,0,-7.265129978,No,2012
22698293,Pelecanoides_georgicus,PROCELLARIIFORMES,890,Auman et al. 2004,South Georgia Diving Petrel,Heard Island,-53.08181,73.504158,Adult,2000-2001,2000,2001,2,10,3.16227766,0,-7.265129978,No,2001
22698293,Pelecanoides_georgicus,PROCELLARIIFORMES,891,Ryan 1987,South Georgia Diving Petrel,South Africa,-30.559482,22.937506,Adult,1979-1985,1979,1985,7,2,1.414213562,0,-7.265129978,No,1982
22694218,Catharacta_maccormicki,CHARADRIIFORMES,892,Ainley et al. 1990a,South Polar Skua,Ross Sea,-70.899816,-89.13946,Subadult/Adult,1976-1988,1976,1980,5,25,5,0,-7.265129978,No,1978
22694218,Catharacta_maccormicki,CHARADRIIFORMES,893,Robards 1993,South Polar Skua,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,2,1.414213562,0.5,0,Yes,1991
22697870,Fulmarus_glacialoides,PROCELLARIIFORMES,894,Ainley et al. 1990a,Southern Fulmar,Scotia Sea,-58.555249,-36.096044,Adult,1988,1988,1988,1,49,7,0.02,-3.858132902,Yes,1988
22697870,Fulmarus_glacialoides,PROCELLARIIFORMES,895,Ainley et al. 1990a,Southern Fulmar,Weddell Sea,-71.411128,-44.854941,Adult,1988,1988,1988,1,18,4.242640687,0.06,-2.740680581,Yes,1988
22697870,Fulmarus_glacialoides,PROCELLARIIFORMES,896,Ainley et al. 1990a,Southern Fulmar,Ross Sea,-70.899816,-89.13946,Subadult/Adult,1976-1988,1976,1980,5,13,3.605551275,0,-7.265129978,No,1978
22697870,Fulmarus_glacialoides,PROCELLARIIFORMES,897,Ainley et al. 1990a,Southern Fulmar,Scotia Sea,-57.534867,-43.486725,Subadult/Adult,1976-1988,1983,1988,6,49,7,0.02,-3.858132902,Yes,1986
22697870,Fulmarus_glacialoides,PROCELLARIIFORMES,898,Ainley et al. 1990a,Southern Fulmar,Drake Passage,-63.339181,-64.569945,Subadult/Adult,1976-1988,1986,1987,2,4,2,0,-7.265129978,No,1987
22697870,Fulmarus_glacialoides,PROCELLARIIFORMES,899,Ainley et al. 1990a,Southern Fulmar,Weddell Sea,-69.951182,-50.273438,Subadult/Adult,1976-1988,1986,1986,1,18,4.242640687,0.06,-2.740680581,Yes,1986
22697870,Fulmarus_glacialoides,PROCELLARIIFORMES,900,Barbieri 2009,Southern Fulmar,"Brazil, Sao Paulo",-14.235004,-51.92528,Adult,2000-2002,2000,2002,3,3,1.732050808,0.3333,-0.692248573,Yes,2001
22697870,Fulmarus_glacialoides,PROCELLARIIFORMES,901,Colabuono et al. 2009,Southern Fulmar,Brazil,-14.235004,-51.92528,Subadult/Adult,1994-2005,2005,2005,1,9,3,0.79,1.322483308,Yes,2005
22697870,Fulmarus_glacialoides,PROCELLARIIFORMES,902,Petry et al. 2002,Southern Fulmar,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,49,7,0.51,0.039949391,Yes,1998
22697870,Fulmarus_glacialoides,PROCELLARIIFORMES,903,Tourinho et al. 2010,Southern Fulmar,Rio Grande do Sul,-31.807168,-51.618266,Subadult/Adult,2007,2007,2007,1,1,1,0,-7.265129978,No,2007
22697852,Macronectes_giganteus,PROCELLARIIFORMES,904,Ainley et al. 1990a,Southern Giant-petrel,Ross Sea,-70.899816,-89.13946,Subadult/Adult,1976-1988,1976,1980,5,2,1.414213562,0,-7.265129978,No,1978
22697852,Macronectes_giganteus,PROCELLARIIFORMES,905,Ainley et al. 1990a,Southern Giant-petrel,Scotia Sea,-57.534867,-43.486725,Subadult/Adult,1976-1988,1983,1988,6,4,2,0,-7.265129978,No,1986
22697852,Macronectes_giganteus,PROCELLARIIFORMES,906,Ainley et al. 1990a,Southern Giant-petrel,Drake Passage,-63.339181,-64.569945,Subadult/Adult,1976-1988,1986,1987,2,5,2.236067977,0,-7.265129978,No,1987
22697852,Macronectes_giganteus,PROCELLARIIFORMES,907,Ainley et al. 1990a,Southern Giant-petrel,Weddell Sea,-69.951182,-50.273438,Subadult/Adult,1976-1988,1986,1986,1,2,1.414213562,0,-7.265129978,No,1986
22697852,Macronectes_giganteus,PROCELLARIIFORMES,908,Auman et al. 2004,Southern Giant-petrel,Heard Island,-53.08181,73.504158,Adult,2000-2001,2000,2001,2,1,1,0,-7.265129978,No,2001
22697852,Macronectes_giganteus,PROCELLARIIFORMES,909,Barbieri 2009,Southern Giant-petrel,Brazil,-14.235004,-51.92528,Mixed,2000-2002,2000,2002,3,14,3.741657387,0.642,0.583191668,Yes,2001
22697852,Macronectes_giganteus,PROCELLARIIFORMES,910,Copello & Quintana 2003,Southern Giant-petrel,"Isla Arce, Patagonia Shelf, Argentina",-45,-65.5,Nest-bound,2002,2002,2002,1,73,8.544003745,0.66,0.662297554,Yes,2002
22697852,Macronectes_giganteus,PROCELLARIIFORMES,911,Nel et al. 1999,Southern Giant-petrel,"Coast of Rio Grande do Sul, Brazil",42.033279,-91.596896,Adult,1996-1998,1996,1998,3,2,1.414213562,1,7.265129978,Yes,1997
22697852,Macronectes_giganteus,PROCELLARIIFORMES,912,Petry et al. 2002,Southern Giant-petrel,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,10,3.16227766,0.4,-0.404882624,Yes,1998
22697852,Macronectes_giganteus,PROCELLARIIFORMES,914,Ryan 1987,Southern Giant-petrel,South Africa,-30.559482,22.937506,Mixed,1979-1985,1979,1985,7,123,11.09053651,0.073170732,-2.530207649,Yes,1982
22697852,Macronectes_giganteus,PROCELLARIIFORMES,915,Tourinho et al. 2010,Southern Giant-petrel,Rio Grande do Sul,-31.807168,-51.618266,Adult,2007,2007,2007,1,2,1.414213562,1,7.265129978,Yes,2007
22735250,Eudyptes_chrysocome,SPHENISCIFORMES,916,Ryan 1987,Southern Rockhopper Penguin,South Africa,-30.559482,22.937506,Mixed,1979-1985,1979,1985,7,177,13.3041347,0.011299435,-4.412239705,Yes,1982
22698314,Diomedea_epomophora,PROCELLARIIFORMES,917,Day et al. 1984,Southern Royal Albatross,Chatham Is,-43.912096,-176.543303,Mixed,1969-1977,1969,1977,9,NA,NA,0.025,-3.63666417,Yes,1973
22698314,Diomedea_epomophora,PROCELLARIIFORMES,918,Jiminez et al. 2015,Southern Royal Albatross,SW Atlantic Ocean,-14.599413,-28.673147,Subadult/Adult,2005-2013,2005,2013,9,23,4.795831523,0.174,-1.554371655,Yes,2009
22698314,Diomedea_epomophora,PROCELLARIIFORMES,919,Petry et al. 2002,Southern Royal Albatross,"Coast of Rio Grande do Sul, Brazil",-30.68603,-50.473274,Subadult/Adult,1997-1998,1997,1998,2,2,1.414213562,0.5,0,Yes,1998
22728437,Procellaria_conspicillata,PROCELLARIIFORMES,920,Colabuono & Vooren 2007,Spectacled Petrel,Rio Grande do Sul,-31.807168,-51.618266,Subadult/Adult,2004,2004,2004,1,7,2.645751311,0.28,-0.942936479,Yes,2004
22728437,Procellaria_conspicillata,PROCELLARIIFORMES,921,Colabuono et al. 2009,Spectacled Petrel,Brazil,-14.235004,-51.92528,Subadult/Adult,1994-2005,1994,2005,12,9,3,0.22,-1.26338664,Yes,2000
22728437,Procellaria_conspicillata,PROCELLARIIFORMES,922,Colabuono et al. 2010,Spectacled Petrel,Brazil,-14.235004,-51.92528,Subadult/Adult,1991,1991,1991,1,3,1.732050808,0.33,-0.707110323,Yes,1991
22697997,Pterodroma_longirostris,PROCELLARIIFORMES,923,Ainley et al. 1990b,Stejneger's Petrel,Eastern equatorial Pacific,-126.5858,-5.934,Subadult/Adult,1984-1988,1984,1988,5,25,5,0.52,0.079930685,Yes,1986
22697997,Pterodroma_longirostris,PROCELLARIIFORMES,924,Blight and Burger 1997,Stejneger's Petrel,North Pacific,45.522224,-122.679826,Subadult/Adult,1987,1987,1987,1,1,1,1,7.265129978,Yes,1987
22697997,Pterodroma_longirostris,PROCELLARIIFORMES,925,Spear et al. 1995,Stejneger's Petrel,tropical Pacific,-8.783195,-124.508523,Subadult/Adult,1984-1991,1984,1991,8,46,6.782329983,0.739130435,1.039720747,Yes,1988
22698172,Calonectris_leucomelas,PROCELLARIIFORMES,926,Robards 1993,Streaked Shearwater,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,2,1.414213562,0,-7.265129978,No,1991
22680441,Melanitta_perspicillata,ANSERIFORMES,927,Avery-Gomm et al. 2013,Surf Scoter,"Vancouver, BC",49.282729,-123.120738,Adult,2010,2010,2010,1,2,1.414213562,0,-7.265129978,No,2010
22680441,Melanitta_perspicillata,ANSERIFORMES,928,Day et al. 1984,Surf Scoter,Alaska,64.200841,-149.493673,Mixed,1977-1978,1977,1978,2,11,3.31662479,0,-7.265129978,No,1978
22680441,Melanitta_perspicillata,ANSERIFORMES,929,Provencher et al. 2014,Surf Scoter,"Nain, Labrador",56.541682,-61.696889,Adult,2006,2006,2006,1,38,6.164414003,0,-7.265129978,No,2006
22697925,Pseudobulweria_rostrata,PROCELLARIIFORMES,930,Ainley et al. 1990b,Tahiti Petrel,Eastern equatorial Pacific,-126.5858,-5.934,Subadult/Adult,1984-1988,1984,1988,5,67,8.185352772,0.014925373,-4.144531688,Yes,1986
22697925,Pseudobulweria_rostrata,PROCELLARIIFORMES,932,Spear et al. 1995,Tahiti Petrel,tropical Pacific,-8.783195,-124.508523,Subadult/Adult,1984-1991,1984,1991,8,121,11,0.008264463,-4.706893855,Yes,1988
22694847,Uria_lomvia,CHARADRIIFORMES,933,Bond et al. 2013,Thick-billed Murre,Newfoundland,53.135509,-57.660436,Adult,1985-1986,1985,1986,2,1249,35.34119409,0.08,-2.434395675,Yes,1986
22694847,Uria_lomvia,CHARADRIIFORMES,934,Bond et al. 2013,Thick-billed Murre,Newfoundland,53.135509,-57.660436,Adult,1996-1997,1996,1997,2,310,17.60681686,0.05,-2.931272645,Yes,1997
