SISRecID_BLVr9,Common.name_HBWBLv6,TipLabel_HBWBLv6,ROTL.tip.label,Order,BLFamilyEnglish,Family.Name_HBWBLv6,UniqueID_Plastic.study,Source,Common.name_Plastic.study,Site,lat,lon,Age.Class,Date_Text,Date_FirstYR,Date_LastYR,Study.Duration,n,sqrtN,FO,logit.FO,Plastic,Date_MedianYR
22694623,Common Tern,Sterna_hirundo,Sterna_hirundo,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,217,Tavares et al. 2017,Common Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Mixed,2011,2011,2011,1,2,1.414213562,0,-7.265129978,No,2011
22694623,Common Tern,Sterna_hirundo,Sterna_hirundo,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,216,Tavares et al. 2017,Common Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Subadult,2011,2011,2011,1,3,1.732050808,0,-7.265129978,No,2011
22694623,Common Tern,Sterna_hirundo,Sterna_hirundo,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,219,Tavares et al. 2017,Common Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Subadult,2012,2012,2012,1,1,1,0,-7.265129978,No,2012
22694821,Common White Tern,Gygis_alba,Gygis_alba,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1100,Roman et al. 2016,Common White Tern,New South Wales,-32.967658,151.732219,Adult,2013,2013,2013,1,1,1,0,-7.265129978,No,2013
22694821,Common White Tern,Gygis_alba,Gygis_alba,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1026,Sileo et al. 1990a,Common White Tern,Midway Atoll,28.210076,-177.376111,Nest-bound,1987,1987,1987,1,35,5.916079783,0,-7.265129978,No,1987
22694691,Fairy Tern,Sternula_nereis,Sternula_nereis,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1164,Roman et al. 2016,Fairy Tern,"Queensland, Australia between Fraser Island and Ballineau",-28.100179,153.463591,Subadult,2013,2013,2013,1,1,1,0,-7.265129978,No,2013
22694343,Glaucous Gull,Larus_hyperboreus,Larus_hyperboreus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,305,Lydersen et al. 1989,Glaucous Gull,Hornsund,76.881101,15.9084,Adult,1984,1984,1984,1,18,4.242640687,0,-7.265129978,No,1984
22694571,Greater Crested Tern,Thalasseus_bergii,Thalasseus_bergii,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1160,Roman et al. 2016,Great Crested Tern,"Queensland, Australia between Fraser Island and Ballineau",-28.100179,153.463591,Adult,2013,2013,2013,1,1,1,0,-7.265129978,No,2013
22694571,Greater Crested Tern,Thalasseus_bergii,Thalasseus_bergii,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1161,Roman et al. 2016,Great Crested Tern,"Queensland, Australia between Fraser Island and Ballineau",-28.100179,153.463591,Subadult,2013,2013,2013,1,2,1.414213562,0,-7.265129978,No,2013
22694722,Grey-backed Tern,Onychoprion_lunatus,Onychoprion_lunatus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,359,Sileo et al. 1990a,Grey-backed Tern,Midway Atoll,28.210076,-177.376111,Adult,1987,1987,1987,1,10,3.16227766,0,-7.265129978,No,1987
22694722,Grey-backed Tern,Onychoprion_lunatus,Onychoprion_lunatus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,360,Sileo et al. 1990a,Grey-backed Tern,Midway Atoll,28.210076,-177.376111,Nest-bound,1987,1987,1987,1,25,5,0,-7.265129978,No,1987
22694329,Kelp Gull,Larus_dominicanus,Larus_dominicanus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,397,Tavares et al. 2017,Kelp Gull,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2012,2012,2012,1,4,2,0,-7.265129978,No,2012
22694329,Kelp Gull,Larus_dominicanus,Larus_dominicanus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,399,Tavares et al. 2017,Kelp Gull,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2013,2013,2013,1,6,2.449489743,0,-7.265129978,No,2013
22694329,Kelp Gull,Larus_dominicanus,Larus_dominicanus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,396,Tavares et al. 2017,Kelp Gull,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Subadult,2011,2011,2011,1,2,1.414213562,0,-7.265129978,No,2011
22694329,Kelp Gull,Larus_dominicanus,Larus_dominicanus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,398,Tavares et al. 2017,Kelp Gull,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Subadult,2012,2012,2012,1,5,2.236067977,0,-7.265129978,No,2012
22694329,Kelp Gull,Larus_dominicanus,Larus_dominicanus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,400,Tavares et al. 2017,Kelp Gull,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Subadult,2013,2013,2013,1,2,1.414213562,0,-7.265129978,No,2013
22694373,Lesser Black-backed Gull,Larus_fuscus,Larus_fuscus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,457,Nicastro et al. 2018,Lesser Black-backed Gull,"Olhao, Portugal",37.026042,-7.842351,Adult,2015,2015,2015,1,8,2.828427125,0,-7.265129978,No,2015
22694373,Lesser Black-backed Gull,Larus_fuscus,Larus_fuscus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,460,Nicastro et al. 2018,Lesser Black-backed Gull,"Olhao, Portugal",37.026042,-7.842351,Adult,2016,2016,2016,1,21,4.582575695,0.1429,-1.787339315,Yes,2016
22694373,Lesser Black-backed Gull,Larus_fuscus,Larus_fuscus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,459,Nicastro et al. 2018,Lesser Black-backed Gull,"Olhao, Portugal",37.026042,-7.842351,Mixed,2015,2015,2015,1,3,1.732050808,0,-7.265129978,No,2015
22694373,Lesser Black-backed Gull,Larus_fuscus,Larus_fuscus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,462,Nicastro et al. 2018,Lesser Black-backed Gull,"Olhao, Portugal",37.026042,-7.842351,Mixed,2016,2016,2016,1,14,3.741657387,0.3571,-0.587103244,Yes,2016
22694373,Lesser Black-backed Gull,Larus_fuscus,Larus_fuscus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,456,Nicastro et al. 2018,Lesser Black-backed Gull,"Olhao, Portugal",37.026042,-7.842351,Subadult,2014,2014,2014,1,1,1,0,-7.265129978,No,2014
22694373,Lesser Black-backed Gull,Larus_fuscus,Larus_fuscus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,458,Nicastro et al. 2018,Lesser Black-backed Gull,"Olhao, Portugal",37.026042,-7.842351,Subadult,2015,2015,2015,1,9,3,0.3333,-0.692248573,Yes,2015
22694373,Lesser Black-backed Gull,Larus_fuscus,Larus_fuscus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,461,Nicastro et al. 2018,Lesser Black-backed Gull,"Olhao, Portugal",37.026042,-7.842351,Subadult,2016,2016,2016,1,6,2.449489743,0.5,0,Yes,2016
22694656,Little Tern,Sternula_albifrons,Sternula_albifrons,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1156,Roman et al. 2016,Little Tern,"Queensland, Australia between Fraser Island and Ballineau",-28.100179,153.463591,Adult,2003,2003,2003,1,1,1,0,-7.265129978,No,2003
22694656,Little Tern,Sternula_albifrons,Sternula_albifrons,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1157,Roman et al. 2016,Little Tern,New South Wales,-32.967658,151.732219,Adult,2013,2013,2013,1,1,1,0,-7.265129978,No,2013
22694656,Little Tern,Sternula_albifrons,Sternula_albifrons,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1158,Roman et al. 2016,Little Tern,"Queensland, Australia between Fraser Island and Ballineau",-28.100179,153.463591,Adult,2013,2013,2013,1,1,1,0,-7.265129978,No,2013
22694656,Little Tern,Sternula_albifrons,Sternula_albifrons,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1159,Roman et al. 2016,Little Tern,"Queensland, Australia between Fraser Island and Ballineau",-28.100179,153.463591,Adult,2013,2013,2013,1,1,1,0,-7.265129978,No,2013
22694601,Roseate Tern,Sterna_dougallii,Sterna_dougallii,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,680,Tavares et al. 2017,Roseate Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2012,2012,2012,1,1,1,0,-7.265129978,No,2012
22694542,Royal Tern,Thalasseus_maximus,Thalasseus_maximus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,681,Tavares et al. 2017,Royal Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2012,2012,2012,1,1,1,0,-7.265129978,No,2012
22694542,Royal Tern,Thalasseus_maximus,Thalasseus_maximus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,682,Tavares et al. 2017,Royal Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2013,2013,2013,1,3,1.732050808,0,-7.265129978,No,2013
22694591,Sandwich Tern,Thalasseus_sandvicensis,Thalasseus_sandvicensis,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,152,Tavares et al. 2017,Sandwich Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Mixed,2011,2011,2011,1,1,1,0,-7.265129978,No,2011
22694591,Sandwich Tern,Thalasseus_sandvicensis,Thalasseus_sandvicensis,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,153,Tavares et al. 2017,Sandwich Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2012,2012,2012,1,11,3.31662479,0,-7.265129978,No,2012
22694591,Sandwich Tern,Thalasseus_sandvicensis,Thalasseus_sandvicensis,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,154,Tavares et al. 2017,Sandwich Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Mixed,2012,2012,2012,1,2,1.414213562,0,-7.265129978,No,2012
22694591,Sandwich Tern,Thalasseus_sandvicensis,Thalasseus_sandvicensis,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,155,Tavares et al. 2017,Sandwich Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2013,2013,2013,1,8,2.828427125,0,-7.265129978,No,2013
22694591,Sandwich Tern,Thalasseus_sandvicensis,Thalasseus_sandvicensis,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,156,Tavares et al. 2017,Sandwich Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Subadult,2013,2013,2013,1,10,3.16227766,0,-7.265129978,No,2013
62021891,Silver Gull,Larus_novaehollandiae,Chroicocephalus_novaehollandiae,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1101,Roman et al. 2016,Silver Gull,"Queensland, Australia between Fraser Island and Ballineau",-28.100179,153.463591,Adult,2013,2013,2013,1,12,3.464101615,0.0833,-2.390726783,Yes,2013
22694740,Sooty Tern,Onychoprion_fuscatus,Onychoprion_lunatus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,887,Tavares et al. 2017,Sooty Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2012,2012,2012,1,1,1,0,-7.265129978,No,2012
22694740,Sooty Tern,Onychoprion_fuscatus,Onychoprion_lunatus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1162,Roman et al. 2016,Sooty Tern,"Queensland, Australia between Fraser Island and Ballineau",-28.100179,153.463591,Adult,2013,2013,2013,1,12,3.464101615,0,-7.265129978,No,2013
22694740,Sooty Tern,Onychoprion_fuscatus,Onychoprion_lunatus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,885,Sileo et al. 1990a,Sooty Tern,Midway Atoll,28.210076,-177.376111,Nest-bound,1987,1987,1987,1,35,5.916079783,0.03,-3.453754806,Yes,1987
22694740,Sooty Tern,Onychoprion_fuscatus,Onychoprion_lunatus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1163,Roman et al. 2016,Sooty Tern,"Queensland, Australia between Fraser Island and Ballineau",-28.100179,153.463591,Subadult,2013,2013,2013,1,15,3.872983346,0,-7.265129978,No,2013
22694618,South American Tern,Sterna_hirundinacea,Sterna_hirundinacea,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,888,Tavares et al. 2017,South American Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Adult,2012,2012,2012,1,2,1.414213562,0,-7.265129978,No,2012
22694618,South American Tern,Sterna_hirundinacea,Sterna_hirundinacea,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,889,Tavares et al. 2017,South American Tern,South-eastern Brazillian Coast (18çS to 23çS),-23.058727,-43.652171,Mixed,2012,2012,2012,1,1,1,0,-7.265129978,No,2012
62030970,Yellow-legged Gull,Larus_michahellis,Larus_michahellis,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1093,Nicastro et al. 2018,Yellow-legged Gull,"Olhao, Portugal",37.026042,-7.842351,Adult,2016,2016,2016,1,25,5,0.08,-2.434395675,Yes,2016
62030970,Yellow-legged Gull,Larus_michahellis,Larus_michahellis,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1091,Nicastro et al. 2018,Yellow-legged Gull,"Olhao, Portugal",37.026042,-7.842351,Adult,2015,2015,2015,1,8,2.828427125,0.25,-1.096749099,Yes,2015
62030970,Yellow-legged Gull,Larus_michahellis,Larus_michahellis,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1088,Nicastro et al. 2018,Yellow-legged Gull,"Olhao, Portugal",37.026042,-7.842351,Adult,2014,2014,2014,1,3,1.732050808,0.6667,0.692248573,Yes,2014
62030970,Yellow-legged Gull,Larus_michahellis,Larus_michahellis,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1090,Nicastro et al. 2018,Yellow-legged Gull,"Olhao, Portugal",37.026042,-7.842351,Mixed,2014,2014,2014,1,3,1.732050808,0,-7.265129978,No,2014
62030970,Yellow-legged Gull,Larus_michahellis,Larus_michahellis,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1095,Nicastro et al. 2018,Yellow-legged Gull,"Olhao, Portugal",37.026042,-7.842351,Mixed,2016,2016,2016,1,16,4,0.3125,-0.787237529,Yes,2016
62030970,Yellow-legged Gull,Larus_michahellis,Larus_michahellis,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1089,Nicastro et al. 2018,Yellow-legged Gull,"Olhao, Portugal",37.026042,-7.842351,Subadult,2014,2014,2014,1,1,1,0,-7.265129978,No,2014
62030970,Yellow-legged Gull,Larus_michahellis,Larus_michahellis,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1092,Nicastro et al. 2018,Yellow-legged Gull,"Olhao, Portugal",37.026042,-7.842351,Subadult,2015,2015,2015,1,10,3.16227766,0.1,-2.191026439,Yes,2015
62030970,Yellow-legged Gull,Larus_michahellis,Larus_michahellis,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,1094,Nicastro et al. 2018,Yellow-legged Gull,"Olhao, Portugal",37.026042,-7.842351,Subadult,2016,2016,2016,1,10,3.16227766,0.2,-1.383675089,Yes,2016
22694635,Antarctic Tern,Sterna_vittata,Sterna_vittata,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,21,Ainley et al. 1990a,Antarctic Tern,Drake Passage,-63.339181,-64.569945,Subadult/Adult,1976-1988,1986,1987,2,12,3.464101615,0,-7.265129978,No,1987
22694497,Black-legged Kittiwake,Rissa_tridactyla,Rissa_tridactyla,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,91,Baltz and Morejohn 1976,Black-legged Kittiwake,"Monterey Bay, CA",36.800741,-121.947311,Mixed,1974-1975,1974,1975,2,8,2.828427125,NA,NA,Yes,1975
22694497,Black-legged Kittiwake,Rissa_tridactyla,Rissa_tridactyla,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,92,Baltz and Morejohn 1976,Black-legged Kittiwake,"Monterey Bay, CA",36.800741,-121.947311,Mixed,1974-1975,1974,1975,2,NA,NA,0.013,-4.277983175,Yes,1975
22694497,Black-legged Kittiwake,Rissa_tridactyla,Rissa_tridactyla,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,94,Day et al. 1984,Black-legged Kittiwake,Canadian Arctic,75,-90,Mixed,1978-1979,1978,1979,2,50,7.071067812,0.12,-1.987408918,Yes,1979
22694497,Black-legged Kittiwake,Rissa_tridactyla,Rissa_tridactyla,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,99,Robards 1993,Black-legged Kittiwake,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,5,2.236067977,0,-7.265129978,No,1991
62030608,European Herring Gull,Larus_argentatus,Larus_argentatus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,375,Seif et al. 2017,Herring Gull,"Robin Hood Bay Waste Management Facility, St. John's, Newfoundland, Canada",47.61026,-52.68319,Adult,2014-2015,2014,2015,2,27,5.196152423,0.592222222,0.372625717,Yes,2015
62030608,European Herring Gull,Larus_argentatus,Larus_argentatus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,376,Seif et al. 2017,Herring Gull,"Robin Hood Bay Waste Management Facility, St. John's, Newfoundland, Canada",47.61026,-52.68319,Subadult,2014-2015,2014,2015,2,4,2,0.75,1.096749099,Yes,2015
22694334,Glaucous-winged Gull,Larus_glaucescens,Larus_glaucescens,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,306,Baltz and Morejohn 1976,Glaucous-winged Gull,"Monterey Bay, CA",36.800741,-121.947311,Mixed,1974-1975,1974,1975,2,8,2.828427125,0.13,-1.896392865,Yes,1975
22694324,Great Black-backed Gull,Larus_marinus,Larus_marinus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,312,Seif et al. 2017,Great Black-backed Gull,"Robin Hood Bay Waste Management Facility, St. John's, Newfoundland, Canada",47.61026,-52.68319,Adult,2014-2015,2014,2015,2,7,2.645751311,0.572857143,0.293101599,Yes,2015
22694324,Great Black-backed Gull,Larus_marinus,Larus_marinus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,313,Seif et al. 2017,Great Black-backed Gull,"Robin Hood Bay Waste Management Facility, St. John's, Newfoundland, Canada",47.61026,-52.68319,Subadult,2014-2015,2014,2015,2,1,1,1,7.265129978,Yes,2015
22694296,Heermann's Gull,Larus_heermanni,Larus_heermanni,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,370,Baltz and Morejohn 1976,Heermann's Gull,"Monterey Bay, CA",36.800741,-121.947311,Mixed,1974-1975,1974,1975,2,NA,NA,0.07,-2.577491418,Yes,1975
22694296,Heermann's Gull,Larus_heermanni,Larus_heermanni,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,371,Baltz and Morejohn 1976,Heermann's Gull,"Monterey Bay, CA",36.800741,-121.947311,Mixed,1974-1975,1974,1975,2,15,3.872983346,0.11,-2.085183831,Yes,1975
22694346,Iceland Gull,Larus_glaucoides,Larus_glaucoides,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,384,Seif et al. 2017,Iceland Gull,"Robin Hood Bay Waste Management Facility, St. John's, Newfoundland, Canada",47.61026,-52.68319,Subadult,2014-2015,2014,2015,2,2,1.414213562,1,7.265129978,Yes,2015
22694329,Kelp Gull,Larus_dominicanus,Larus_dominicanus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,393,Ainley et al. 1990a,Kelp Gull,Drake Passage,-63.339181,-64.569945,Subadult/Adult,1976-1988,1986,1987,2,15,3.872983346,0,-7.265129978,No,1987
22694308,Mew Gull,Larus_canus,Larus_canus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,532,Baltz and Morejohn 1976,Mew Gull,"Monterey Bay, CA",36.800741,-121.947311,Mixed,1974-1975,1974,1975,2,NA,NA,0.25,-1.096749099,Yes,1975
22694308,Mew Gull,Larus_canus,Larus_canus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,533,Baltz and Morejohn 1976,Mew Gull,"Monterey Bay, CA",36.800741,-121.947311,Mixed,1974-1975,1974,1975,2,4,2,0.25,-1.096749099,Yes,1975
22694362,Slaty-backed Gull,Larus_schistisagus,Larus_schistisagus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,778,Robards 1993,Slaty-backed Gull,North Pacific,33,-130,Subadult/Adult,1990-1991,1990,1991,2,1,1,0,-7.265129978,No,1991
22694799,Black Noddy,Anous_minutus,Anous_minutus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,63,Day et al. 1984/Harrison et al. 1983,Black Noddy,Hawaii,19.896766,-155.582782,Mixed,1978-1981,1979,1981,3,494,22.22611077,0,-7.265129978,No,1980
22694420,Black-headed Gull,Larus_ridibundus,Chroicocephalus_ridibundus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,89,Hong et al. 2013,Black-headed Gull,Korea,35.907757,127.766922,Adult,2010-2012,2010,2012,3,1,1,1,7.265129978,Yes,2011
22694420,Black-headed Gull,Larus_ridibundus,Chroicocephalus_ridibundus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,88,Acampora et al. 2016,Black-headed Gull,Ireland,"52.430796,",-6.276479,Subadult/Adult,2014-2016,2014,2016,3,9,3,0.22,-1.26338664,Yes,2015
22694497,Black-legged Kittiwake,Rissa_tridactyla,Rissa_tridactyla,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,90,Acampora et al. 2016,Black-legged Kittiwake,Ireland,"52.430796,",-6.276479,Subadult/Adult,2014-2016,2014,2016,3,4,2,0.5,0,Yes,2015
22694497,Black-legged Kittiwake,Rissa_tridactyla,Rissa_tridactyla,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,100,Robards et al. 1995,Black-legged Kittiwake,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,256,16,0.078,-2.461660999,Yes,1989
22694289,Black-tailed Gull,Larus_crassirostris,Arremon_crassirostris,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,101,Hong et al. 2013,Black-tailed Gull,Korea,35.907757,127.766922,Adult,2010-2012,2010,2012,3,19,4.358898944,1,7.265129978,Yes,2011
62030608,European Herring Gull,Larus_argentatus,Larus_argentatus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,374,Acampora et al. 2016,Herring Gull,Ireland,"52.430796,",-6.276479,Subadult/Adult,2014-2016,2014,2016,3,13,3.605551275,0.32,-0.752615574,Yes,2015
22694334,Glaucous-winged Gull,Larus_glaucescens,Larus_glaucescens,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,309,Robards et al. 1995,Glaucous-winged Gull,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,21,4.582575695,0,-7.265129978,No,1989
22694324,Great Black-backed Gull,Larus_marinus,Larus_marinus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,311,Acampora et al. 2016,Great Black-backed Gull,Ireland,"52.430796,",-6.276479,Subadult/Adult,2014-2016,2014,2016,3,4,2,0.25,-1.096749099,Yes,2015
22694346,Iceland Gull,Larus_glaucoides,Larus_glaucoides,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,383,Acampora et al. 2016,Iceland Gull,Ireland,"52.430796,",-6.276479,Subadult/Adult,2014-2016,2014,2016,3,1,1,0,-7.265129978,No,2015
22694329,Kelp Gull,Larus_dominicanus,Larus_dominicanus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,394,Lenzi et al. 2016,Kelp Gull,"Isla de las Gaviotas, Uruguay",-34.902778,-56.104444,Mixed,2011-2013,2011,2013,3,NA,NA,0.177,-1.533709651,Yes,2012
22694373,Lesser Black-backed Gull,Larus_fuscus,Larus_fuscus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,455,Acampora et al. 2016,Lesser Black-backed Gull,Ireland,"52.430796,",-6.276479,Subadult/Adult,2014-2016,2014,2016,3,2,1.414213562,1,7.265129978,Yes,2015
22694308,Mew Gull,Larus_canus,Larus_canus,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,535,Robards et al. 1995,Mew Gull,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,4,2,0.25,-1.096749099,Yes,1989
22694502,Red-legged Kittiwake,Rissa_brevirostris,Rissa_brevirostris,CHARADRIIFORMES,"Gulls, terns, skimmers",Laridae,660,Robards et al. 1995,Red-legged Kittiwake,Alaska,52.999639,-166.912109,Subadult/Adult,1988-1990,1988,1990,3,15,3.872983346,0.267,-1.008233275,Yes,1989
