Clements2024_Binomial,tips,Order,freeflying,Source,Date_median,MarineRegion,Body.Mass.g,body_mass_2sd,Diet,Carrion,Fish,Cephalopods,Crustaceans,Other.Inverts,AS.Fishery,AS.Agriculture,AS.Refuse,Anthropogenic.Subsidy,Pelagic.Specialist,Feeding.method,n_plastic,n_total,FO
Pygoscelis antarcticus,Pygoscelis_antarcticus,Sphenisciformes,1,Ryan 1987,1982,Indian Ocean,4155.5,0.6703765780222908,Crustaceans,0,1,0,1,0,0,0,0,0,1,Diving,0,6,0
Pygoscelis antarcticus,Pygoscelis_antarcticus,Sphenisciformes,NA,"Fragão, 2020",2006,Southern Ocean,4155.5,0.6703765780222908,Crustaceans,0,1,0,1,0,0,0,0,0,1,Diving,11,28,0.39285714285714285
Pygoscelis antarcticus,Pygoscelis_antarcticus,Sphenisciformes,NA,"Fragão, 2020",2008,Southern Ocean,4155.5,0.6703765780222908,Crustaceans,0,1,0,1,0,0,0,0,0,1,Diving,9,29,0.3103448275862069
Pygoscelis papua,Pygoscelis_papua,Sphenisciformes,0,"Kim et al., 2023b",2018.5,Southern Ocean,5950,1.0878249926319246,Crustaceans,0,1,1,1,1,0,0,0,0,1,Diving,14,14,1
Pygoscelis papua,Pygoscelis_papua,Sphenisciformes,1,Ainley et al. 1990a,1986.5,Southern Ocean,5950,1.0878249926319246,Crustaceans,0,1,1,1,1,0,0,0,0,1,Diving,0,5,0
Pygoscelis papua,Pygoscelis_papua,Sphenisciformes,1,"Panasiuk et al., 2020",2012.5,Southern Ocean,5950,1.0878249926319246,Crustaceans,0,1,1,1,1,0,0,0,0,1,Diving,0,10,0
Pygoscelis papua,Pygoscelis_papua,Sphenisciformes,NA,"Bessa et al., 2019",2009,Southern Ocean,5950,1.0878249926319246,Crustaceans,0,1,1,1,1,0,0,0,0,1,Diving,16,80,0.2
Pygoscelis papua,Pygoscelis_papua,Sphenisciformes,NA,"Fragão, 2020",2006,Southern Ocean,5950,1.0878249926319246,Crustaceans,0,1,1,1,1,0,0,0,0,1,Diving,15,47,0.3191489361702128
Pygoscelis papua,Pygoscelis_papua,Sphenisciformes,NA,"Fragão, 2020",2007,Southern Ocean,5950,1.0878249926319246,Crustaceans,0,1,1,1,1,0,0,0,0,1,Diving,10,18,0.5555555555555556
Pygoscelis papua,Pygoscelis_papua,Sphenisciformes,NA,"Fragão, 2020",2008,Southern Ocean,5950,1.0878249926319246,Crustaceans,0,1,1,1,1,0,0,0,0,1,Diving,26,95,0.2736842105263158
Pygoscelis papua,Pygoscelis_papua,Sphenisciformes,NA,"Fragão, 2020",2012,South Atlantic Ocean,5950,1.0878249926319246,Crustaceans,0,1,1,1,1,0,0,0,0,1,Diving,6,23,0.2608695652173913
Pygoscelis papua,Pygoscelis_papua,Sphenisciformes,NA,"Fragão, 2020",2013,South Atlantic Ocean,5950,1.0878249926319246,Crustaceans,0,1,1,1,1,0,0,0,0,1,Diving,5,23,0.21739130434782608
Pygoscelis papua,Pygoscelis_papua,Sphenisciformes,NA,"Fragão, 2020",2014,South Atlantic Ocean,5950,1.0878249926319246,Crustaceans,0,1,1,1,1,0,0,0,0,1,Diving,5,20,0.25
Pygoscelis papua,Pygoscelis_papua,Sphenisciformes,NA,"Fragão, 2020",2016,South Atlantic Ocean,5950,1.0878249926319246,Crustaceans,0,1,1,1,1,0,0,0,0,1,Diving,6,14,0.42857142857142855
Pygoscelis papua,Pygoscelis_papua,Sphenisciformes,NA,Ryan 1987,1982,Indian Ocean,5950,1.0878249926319246,Crustaceans,0,1,1,1,1,0,0,0,0,1,Diving,0,214,0
Rissa brevirostris,Rissa_brevirostris,Charadriiformes,1,Robards et al. 1995,1989,North Pacific Ocean,377,-0.20860298988102532,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,4,15,0.26666666666666666
Rissa brevirostris,Rissa_brevirostris,Charadriiformes,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,377,-0.20860298988102532,Fish,0,1,1,1,0,0,0,0,0,1,Plunging,6,46,0.13043478260869565
Rissa tridactyla,Rissa_tridactyla,Charadriiformes,0,"Tremolada et al., 2024",2021,North Pacific Ocean,416.3,-0.19946076491910913,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,4,20,0.2
Rissa tridactyla,Rissa_tridactyla,Charadriiformes,1,Acampora et al. 2016,2015,North Atlantic Ocean,416.3,-0.19946076491910913,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,2,4,0.5
Rissa tridactyla,Rissa_tridactyla,Charadriiformes,1,"Baak et al., 2024",2008,Arctic Ocean,416.3,-0.19946076491910913,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,1,5,0.2
Rissa tridactyla,Rissa_tridactyla,Charadriiformes,1,"Baak et al., 2024",2021,Arctic Ocean,416.3,-0.19946076491910913,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,3,39,0.07692307692307693
Rissa tridactyla,Rissa_tridactyla,Charadriiformes,1,Codina-Garcia et al. 2013,2006.5,North Atlantic Ocean,416.3,-0.19946076491910913,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,2,4,0.5
Rissa tridactyla,Rissa_tridactyla,Charadriiformes,1,Lydersen et al. 1989,1984,Arctic Ocean,416.3,-0.19946076491910913,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,1,20,0.05
Rissa tridactyla,Rissa_tridactyla,Charadriiformes,1,Poon et al. 2017,2013,Arctic Ocean,416.3,-0.19946076491910913,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,1,11,0.09090909090909091
Rissa tridactyla,Rissa_tridactyla,Charadriiformes,1,Robards 1993,1990.5,North Pacific Ocean,416.3,-0.19946076491910913,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,5,0
Rissa tridactyla,Rissa_tridactyla,Charadriiformes,1,Robards et al. 1995,1989,North Pacific Ocean,416.3,-0.19946076491910913,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,20,256,0.078125
Rissa tridactyla,Rissa_tridactyla,Charadriiformes,NA,"Baak et al., 2020b",2018,North Atlantic Ocean,416.3,-0.19946076491910913,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,3,20,0.15
Rissa tridactyla,Rissa_tridactyla,Charadriiformes,NA,Baltz and Morejohn 1976,1974.5,North Pacific Ocean,416.3,-0.19946076491910913,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,8,0
Rissa tridactyla,Rissa_tridactyla,Charadriiformes,NA,"Basto et al., 2019",2012,North Atlantic Ocean,416.3,-0.19946076491910913,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,1,1,1
Rissa tridactyla,Rissa_tridactyla,Charadriiformes,NA,Day et al. 1984,1978.5,Arctic Ocean,416.3,-0.19946076491910913,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,6,50,0.12
Rissa tridactyla,Rissa_tridactyla,Charadriiformes,NA,Day et al. 1984/Bourne 1976,NA,North Atlantic Ocean,416.3,-0.19946076491910913,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,0,0,0
Rissa tridactyla,Rissa_tridactyla,Charadriiformes,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,416.3,-0.19946076491910913,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,9,188,0.047872340425531915
Rissa tridactyla,Rissa_tridactyla,Charadriiformes,NA,"Franco et al., 2019",2016,North Atlantic Ocean,416.3,-0.19946076491910913,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,2,9,0.2222222222222222
Rissa tridactyla,Rissa_tridactyla,Charadriiformes,NA,"Padula et al., 2020",2012,North Pacific Ocean,416.3,-0.19946076491910913,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,1,5,0.2
Rissa tridactyla,Rissa_tridactyla,Charadriiformes,NA,"van Franeker et al., 2024",2019,North Atlantic Ocean,416.3,-0.19946076491910913,Fish,1,1,1,1,1,1,0,0,1,1,Surface.Seizing,3,4,0.75
Rynchops niger,Rynchops_niger,Charadriiformes,1,"Donnelly-Greenan et al., 2023",2010,North Atlantic Ocean,301.5,-0.22616629737783633,Fish,0,1,0,1,0,0,0,0,0,0,Skimming,0,49,0
Somateria mollissima,Somateria_mollissima,Anseriformes,1,English et al. 2015,2013.5,North Atlantic Ocean,2066.5,0.18441963284562618,Other.Inverts,0,1,0,1,1,0,0,0,0,0,Bottom.Feeding,1,36,0.027777777777777776
Somateria mollissima,Somateria_mollissima,Anseriformes,1,Holland et al. 2016,NA,North Atlantic Ocean,2066.5,0.18441963284562618,Other.Inverts,0,1,0,1,1,0,0,0,0,0,Bottom.Feeding,1,40,0.025
Somateria mollissima,Somateria_mollissima,Anseriformes,1,Lydersen et al. 1989,1984,Arctic Ocean,2066.5,0.18441963284562618,Other.Inverts,0,1,0,1,1,0,0,0,0,0,Bottom.Feeding,0,20,0
Somateria mollissima,Somateria_mollissima,Anseriformes,1,Provencher et al. 2014,2001,Arctic Ocean,2066.5,0.18441963284562618,Other.Inverts,0,1,0,1,1,0,0,0,0,0,Bottom.Feeding,0,108,0
Somateria mollissima,Somateria_mollissima,Anseriformes,1,Provencher et al. 2014,2011,Arctic Ocean,2066.5,0.18441963284562618,Other.Inverts,0,1,0,1,1,0,0,0,0,0,Bottom.Feeding,1,100,0.01
Somateria mollissima,Somateria_mollissima,Anseriformes,NA,"Bange et al., 2023",2013.5,North Atlantic Ocean,2066.5,0.18441963284562618,Other.Inverts,0,1,0,1,1,0,0,0,0,0,Bottom.Feeding,39,42,0.9285714285714286
Somateria mollissima,Somateria_mollissima,Anseriformes,NA,"Bange et al., 2023",2016,North Atlantic Ocean,2066.5,0.18441963284562618,Other.Inverts,0,1,0,1,1,0,0,0,0,0,Bottom.Feeding,89,120,0.7416666666666667
Somateria mollissima,Somateria_mollissima,Anseriformes,NA,English et al. 2015,2013.5,North Atlantic Ocean,2066.5,0.18441963284562618,Other.Inverts,0,1,0,1,1,0,0,0,0,0,Bottom.Feeding,0,12,0
Somateria mollissima,Somateria_mollissima,Anseriformes,NA,Provencher et al. 2014,2000.5,Arctic Ocean,2066.5,0.18441963284562618,Other.Inverts,0,1,0,1,1,0,0,0,0,0,Bottom.Feeding,0,629,0
Somateria mollissima,Somateria_mollissima,Anseriformes,NA,Provencher et al. 2014,2012,Arctic Ocean,2066.5,0.18441963284562618,Other.Inverts,0,1,0,1,1,0,0,0,0,0,Bottom.Feeding,0,135,0
Somateria spectabilis,Somateria_spectabilis,Anseriformes,1,Provencher et al. 2014,2001,Arctic Ocean,1617.5,0.0799702942222071,Other.Inverts,1,0,0,1,1,0,0,0,0,0,Bottom.Feeding,0,3,0
Somateria spectabilis,Somateria_spectabilis,Anseriformes,1,Provencher et al. 2014,2011,Arctic Ocean,1617.5,0.0799702942222071,Other.Inverts,1,0,0,1,1,0,0,0,0,0,Bottom.Feeding,0,10,0
Somateria spectabilis,Somateria_spectabilis,Anseriformes,NA,Provencher et al. 2014,2001,Arctic Ocean,1617.5,0.0799702942222071,Other.Inverts,1,0,0,1,1,0,0,0,0,0,Bottom.Feeding,0,41,0
Spheniscus demersus,Spheniscus_demersus,Sphenisciformes,1,"Vanstreels et al., 2020",1998.5,South Atlantic Ocean,3135,0.43298114357864015,Fish,0,1,1,0,0,0,0,0,0,1,Diving,6,4793,0.0012518255789693302
Spheniscus demersus,Spheniscus_demersus,Sphenisciformes,1,"Vanstreels et al., 2020",2016,South Atlantic Ocean,3135,0.43298114357864015,Fish,0,1,1,0,0,0,0,0,0,1,Diving,1,2,0.5
Spheniscus demersus,Spheniscus_demersus,Sphenisciformes,1,"Vanstreels et al., 2020",2017.5,South Atlantic Ocean,3135,0.43298114357864015,Fish,0,1,1,0,0,0,0,0,0,1,Diving,1,159,0.006289308176100629
Spheniscus demersus,Spheniscus_demersus,Sphenisciformes,NA,Ryan 1987,1982,Indian Ocean,3135,0.43298114357864015,Fish,0,1,1,0,0,0,0,0,0,1,Diving,0,210,0
Spheniscus humboldti,Spheniscus_humboldti,Sphenisciformes,NA,"Mendez-Sanhueza et al., 2023",2021.5,South Pacific Ocean,4379,0.7223686207446386,Fish,1,1,1,1,1,0,0,0,0,1,Diving,0,1,0
Spheniscus humboldti,Spheniscus_humboldti,Sphenisciformes,NA,Ryan 1987,1982,South Pacific Ocean,4379,0.7223686207446386,Fish,1,1,1,1,1,0,0,0,0,1,Diving,0,30,0
Spheniscus magellanicus,Spheniscus_magellanicus,Sphenisciformes,1,Brandao et al. 2011,2009,South Pacific Ocean,4120,0.6621183340999492,Fish,0,1,1,1,0,0,0,0,0,1,Diving,26,175,0.14857142857142858
Spheniscus magellanicus,Spheniscus_magellanicus,Sphenisciformes,1,"Neto et al., 2021",2020,South Atlantic Ocean,4120,0.6621183340999492,Fish,0,1,1,1,0,0,0,0,0,1,Diving,1,1,1
Spheniscus magellanicus,Spheniscus_magellanicus,Sphenisciformes,1,Petry et al. 2002,1997.5,South Pacific Ocean,4120,0.6621183340999492,Fish,0,1,1,1,0,0,0,0,0,1,Diving,115,144,0.7986111111111112
Spheniscus magellanicus,Spheniscus_magellanicus,Sphenisciformes,1,Pinto et al. 2006,2000,South Pacific Ocean,4120,0.6621183340999492,Fish,0,1,1,1,0,0,0,0,0,1,Diving,4,12,0.3333333333333333
Spheniscus magellanicus,Spheniscus_magellanicus,Sphenisciformes,1,"Pon et al., 2023",2017.5,South Atlantic Ocean,4120,0.6621183340999492,Fish,0,1,1,1,0,0,0,0,0,1,Diving,20,148,0.13513513513513514
Spheniscus magellanicus,Spheniscus_magellanicus,Sphenisciformes,1,Tavares et al. 2017,2011,South Pacific Ocean,4120,0.6621183340999492,Fish,0,1,1,1,0,0,0,0,0,1,Diving,10,63,0.15873015873015872
Spheniscus magellanicus,Spheniscus_magellanicus,Sphenisciformes,1,Tavares et al. 2017,2012,South Pacific Ocean,4120,0.6621183340999492,Fish,0,1,1,1,0,0,0,0,0,1,Diving,23,73,0.3150684931506849
Spheniscus magellanicus,Spheniscus_magellanicus,Sphenisciformes,1,Tavares et al. 2017,2013,South Pacific Ocean,4120,0.6621183340999492,Fish,0,1,1,1,0,0,0,0,0,1,Diving,13,214,0.06074766355140187
Spheniscus magellanicus,Spheniscus_magellanicus,Sphenisciformes,NA,Baltz and Morejohn 1976,1987.5,South Pacific Ocean,4120,0.6621183340999492,Fish,0,1,1,1,0,0,0,0,0,1,Diving,11,67,0.16417910447761194
Spheniscus magellanicus,Spheniscus_magellanicus,Sphenisciformes,NA,"Klopertanz et al., 2022",2021,South Atlantic Ocean,4120,0.6621183340999492,Fish,0,1,1,1,0,0,0,0,0,1,Diving,0,7,0
Spheniscus magellanicus,Spheniscus_magellanicus,Sphenisciformes,NA,"Mendez-Sanhueza et al., 2023",2021.5,South Pacific Ocean,4120,0.6621183340999492,Fish,0,1,1,1,0,0,0,0,0,1,Diving,7,7,1
Spheniscus magellanicus,Spheniscus_magellanicus,Sphenisciformes,NA,Ryan 1987,1982,South Pacific Ocean,4120,0.6621183340999492,Fish,0,1,1,1,0,0,0,0,0,1,Diving,0,35,0
Spheniscus magellanicus,Spheniscus_magellanicus,Sphenisciformes,NA,"Vanstreels et al., 2021",2020,South Atlantic Ocean,4120,0.6621183340999492,Fish,0,1,1,1,0,0,0,0,0,1,Diving,8,16,0.5
Spheniscus magellanicus,Spheniscus_magellanicus,Sphenisciformes,NA,"do Nascimiento et al., 2023",2013.5,South Atlantic Ocean,4120,0.6621183340999492,Fish,0,1,1,1,0,0,0,0,0,1,Diving,33,609,0.054187192118226604
Spheniscus mendiculus,Spheniscus_mendiculus,Sphenisciformes,NA,"McMullen, 2023",2021,South Pacific Ocean,1932.5,0.15324766987115368,Fish,0,1,1,1,0,0,0,0,0,1,Diving,0,2,0
Stercorarius antarcticus,Stercorarius_antarcticus,Charadriiformes,1,Auman et al. 2004,2000.5,Indian Ocean,1650,0.0875306583764635,Carrion.NonFishVertebrates,1,1,1,1,0,1,0,0,1,1,Aerial.Pursuit,0,4,0
Stercorarius antarcticus,Stercorarius_antarcticus,Charadriiformes,NA,Bourne and Imber 1982,NA,North Atlantic Ocean,1650,0.0875306583764635,Carrion.NonFishVertebrates,1,1,1,1,0,1,0,0,1,1,Aerial.Pursuit,0,3,0
Stercorarius antarcticus,Stercorarius_antarcticus,Charadriiformes,NA,Furness 1985a,1983,South Pacific Ocean,1650,0.0875306583764635,Carrion.NonFishVertebrates,1,1,1,1,0,1,0,0,1,1,Aerial.Pursuit,1,11,0.09090909090909091
Stercorarius antarcticus,Stercorarius_antarcticus,Charadriiformes,NA,"Ibañez et al., 2020",2015,South Atlantic Ocean,1650,0.0875306583764635,Carrion.NonFishVertebrates,1,1,1,1,0,1,0,0,1,1,Aerial.Pursuit,90,1001,0.0899100899100899
Stercorarius antarcticus,Stercorarius_antarcticus,Charadriiformes,NA,"Lenzi et al., 2022",2020,Southern Ocean,1650,0.0875306583764635,Carrion.NonFishVertebrates,1,1,1,1,0,1,0,0,1,1,Aerial.Pursuit,7,64,0.109375
Stercorarius antarcticus,Stercorarius_antarcticus,Charadriiformes,NA,"Perold et al., 2024",2002.5,South Atlantic Ocean,1650,0.0875306583764635,Carrion.NonFishVertebrates,1,1,1,1,0,1,0,0,1,1,Aerial.Pursuit,2389,4977,0.4800080369700623
Stercorarius antarcticus,Stercorarius_antarcticus,Charadriiformes,NA,Ryan 1987,1982,Indian Ocean,1650,0.0875306583764635,Carrion.NonFishVertebrates,1,1,1,1,0,1,0,0,1,1,Aerial.Pursuit,113,494,0.22874493927125505
Stercorarius antarcticus,Stercorarius_antarcticus,Charadriiformes,NA,"Slip et al., 1990",1988,South Pacific Ocean,1650,0.0875306583764635,Carrion.NonFishVertebrates,1,1,1,1,0,1,0,0,1,1,Aerial.Pursuit,2,3,0.6666666666666666
Stercorarius antarcticus,Stercorarius_antarcticus,Charadriiformes,NA,"de Almeida Reis et al., 2021",2008.5,Southern Ocean,1650,0.0875306583764635,Carrion.NonFishVertebrates,1,1,1,1,0,1,0,0,1,1,Aerial.Pursuit,1,11,0.09090909090909091
Stercorarius antarcticus,Stercorarius_antarcticus,Charadriiformes,NA,"de Almeida Reis et al., 2021",2010.5,Southern Ocean,1650,0.0875306583764635,Carrion.NonFishVertebrates,1,1,1,1,0,1,0,0,1,1,Aerial.Pursuit,0,105,0
Stercorarius longicaudus,Stercorarius_longicaudus,Charadriiformes,1,Robards 1993,1990.5,North Pacific Ocean,288.5,-0.22919044303953887,Carrion.NonFishVertebrates,1,1,1,1,1,1,0,0,1,0,Surface.Seizing,0,2,0
Stercorarius longicaudus,Stercorarius_longicaudus,Charadriiformes,1,Spear et al. 1995,1987.5,South Pacific Ocean,288.5,-0.22919044303953887,Carrion.NonFishVertebrates,1,1,1,1,1,1,0,0,1,0,Surface.Seizing,1,2,0.5
Stercorarius maccormicki,Stercorarius_maccormicki,Charadriiformes,1,Ainley et al. 1990a,1978,Southern Ocean,1349,0.01751005497858122,Fish,1,1,0,1,0,0,0,1,1,1,Surface.Seizing,0,25,0
Stercorarius maccormicki,Stercorarius_maccormicki,Charadriiformes,1,Robards 1993,1990.5,North Pacific Ocean,1349,0.01751005497858122,Fish,1,1,0,1,0,0,0,1,1,1,Surface.Seizing,1,2,0.5
Stercorarius maccormicki,Stercorarius_maccormicki,Charadriiformes,NA,Golubev 2020,2013.5,Southern Ocean,1349,0.01751005497858122,Fish,1,1,0,1,0,0,0,1,1,1,Surface.Seizing,3,55,0.05454545454545454
Stercorarius maccormicki,Stercorarius_maccormicki,Charadriiformes,NA,"Lenzi et al., 2022",2020,Southern Ocean,1349,0.01751005497858122,Fish,1,1,0,1,0,0,0,1,1,1,Surface.Seizing,2,13,0.15384615384615385
Stercorarius maccormicki,Stercorarius_maccormicki,Charadriiformes,NA,"de Almeida Reis et al., 2021",2008.5,Southern Ocean,1349,0.01751005497858122,Fish,1,1,0,1,0,0,0,1,1,1,Surface.Seizing,0,52,0
Stercorarius maccormicki,Stercorarius_maccormicki,Charadriiformes,NA,"de Almeida Reis et al., 2021",2010.5,Southern Ocean,1349,0.01751005497858122,Fish,1,1,0,1,0,0,0,1,1,1,Surface.Seizing,0,69,0
Stercorarius parasiticus,Stercorarius_parasiticus,Charadriiformes,1,Acampora et al. 2016,2015,North Atlantic Ocean,445.5,-0.19266806850974647,Carrion.NonFishVertebrates,1,1,1,1,1,0,0,0,0,0,Aerial.Pursuit,1,1,1
Stercorarius parasiticus,Stercorarius_parasiticus,Charadriiformes,1,Ainley et al. 1990b,1986,Southern Ocean,445.5,-0.19266806850974647,Carrion.NonFishVertebrates,1,1,1,1,1,0,0,0,0,0,Aerial.Pursuit,1,2,0.5
Stercorarius parasiticus,Stercorarius_parasiticus,Charadriiformes,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,445.5,-0.19266806850974647,Carrion.NonFishVertebrates,1,1,1,1,1,0,0,0,0,0,Aerial.Pursuit,0,1,0
Stercorarius parasiticus,Stercorarius_parasiticus,Charadriiformes,NA,Ryan 1987,1982,Indian Ocean,445.5,-0.19266806850974647,Carrion.NonFishVertebrates,1,1,1,1,1,0,0,0,0,0,Aerial.Pursuit,1,2,0.5
Stercorarius parasiticus,Stercorarius_parasiticus,Charadriiformes,NA,"do Nascimiento et al., 2023",2013.5,South Atlantic Ocean,445.5,-0.19266806850974647,Carrion.NonFishVertebrates,1,1,1,1,1,0,0,0,0,0,Aerial.Pursuit,0,7,0
Stercorarius pomarinus,Stercorarius_pomarinus,Charadriiformes,1,Robards 1993,1990.5,North Pacific Ocean,694,-0.13486036105335528,Fish,1,1,0,0,0,0,0,0,0,1,Aerial.Pursuit,0,1,0
Stercorarius pomarinus,Stercorarius_pomarinus,Charadriiformes,1,Ryan 1987,1982,South Pacific Ocean,694,-0.13486036105335528,Fish,1,1,0,0,0,0,0,0,0,1,Aerial.Pursuit,0,1,0
Stercorarius pomarinus,Stercorarius_pomarinus,Charadriiformes,1,Spear et al. 1995,1987.5,South Pacific Ocean,694,-0.13486036105335528,Fish,1,1,0,0,0,0,0,0,0,1,Aerial.Pursuit,0,2,0
Stercorarius pomarinus,Stercorarius_pomarinus,Charadriiformes,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,694,-0.13486036105335528,Fish,1,1,0,0,0,0,0,0,0,1,Aerial.Pursuit,0,1,0
Stercorarius skua,Stercorarius_skua,Charadriiformes,1,Codina-Garcia et al. 2013,2006.5,North Atlantic Ocean,1340,0.015416415674325605,Carrion.NonFishVertebrates,1,1,0,0,0,1,0,1,1,1,Surface.Seizing,1,2,0.5
Stercorarius skua,Stercorarius_skua,Charadriiformes,1,Hammer et al. 2016,2013,North Atlantic Ocean,1340,0.015416415674325605,Carrion.NonFishVertebrates,1,1,0,0,0,1,0,1,1,1,Surface.Seizing,10,165,0.06060606060606061
Stercorarius skua,Stercorarius_skua,Charadriiformes,NA,Ryan and Fraser 1988,1982.5,South Pacific Ocean,1340,0.015416415674325605,Carrion.NonFishVertebrates,1,1,0,0,0,1,0,1,1,1,Surface.Seizing,106,483,0.2194616977225673
Sterna dougallii,Sterna_dougallii,Charadriiformes,0,"Caldwell et al., 2022",2019,North Atlantic Ocean,108.75,-0.27100507247731076,Fish,0,1,0,1,1,0,0,0,0,1,Plunging,0,21,0
Sterna dougallii,Sterna_dougallii,Charadriiformes,1,Tavares et al. 2017,2012,South Pacific Ocean,108.75,-0.27100507247731076,Fish,0,1,0,1,1,0,0,0,0,1,Plunging,0,1,0
Sterna dougallii,Sterna_dougallii,Charadriiformes,NA,"Berr et al., 2020",2016.5,South Pacific Ocean,108.75,-0.27100507247731076,Fish,0,1,0,1,1,0,0,0,0,1,Plunging,0,4,0
Sterna hirundinacea,Sterna_hirundinacea,Charadriiformes,1,Tavares et al. 2017,2012,South Pacific Ocean,180,-0.25443042798528714,Fish,0,1,0,1,1,0,0,0,0,1,Plunging,0,2,0
Sterna hirundinacea,Sterna_hirundinacea,Charadriiformes,NA,Tavares et al. 2017,2012,South Pacific Ocean,180,-0.25443042798528714,Fish,0,1,0,1,1,0,0,0,0,1,Plunging,0,1,0
Sterna hirundinacea,Sterna_hirundinacea,Charadriiformes,NA,"Vanstreels et al., 2021",2020,South Atlantic Ocean,180,-0.25443042798528714,Fish,0,1,0,1,1,0,0,0,0,1,Plunging,0,3,0
Sterna hirundinacea,Sterna_hirundinacea,Charadriiformes,NA,"do Nascimiento et al., 2023",2014,South Atlantic Ocean,180,-0.25443042798528714,Fish,0,1,0,1,1,0,0,0,0,1,Plunging,0,19,0
Sterna hirundo,Sterna_hirundo,Charadriiformes,0,"Caldwell et al., 2022",2019,North Atlantic Ocean,120,-0.26838802334699124,Fish,0,1,0,0,1,1,0,0,1,0,Plunging,0,27,0
Sterna hirundo,Sterna_hirundo,Charadriiformes,1,"Caldwell et al., 2022",2019,North Atlantic Ocean,120,-0.26838802334699124,Fish,0,1,0,0,1,1,0,0,1,0,Plunging,0,65,0
Sterna hirundo,Sterna_hirundo,Charadriiformes,1,Tavares et al. 2017,2011,South Pacific Ocean,120,-0.26838802334699124,Fish,0,1,0,0,1,1,0,0,1,0,Plunging,0,6,0
Sterna hirundo,Sterna_hirundo,Charadriiformes,1,Tavares et al. 2017,2012,South Pacific Ocean,120,-0.26838802334699124,Fish,0,1,0,0,1,1,0,0,1,0,Plunging,0,9,0
Sterna hirundo,Sterna_hirundo,Charadriiformes,1,Tavares et al. 2017,2013,South Pacific Ocean,120,-0.26838802334699124,Fish,0,1,0,0,1,1,0,0,1,0,Plunging,1,5,0.2
Sterna hirundo,Sterna_hirundo,Charadriiformes,NA,"Carrillo et al., 2023",2019.5,South Atlantic Ocean,120,-0.26838802334699124,Fish,0,1,0,0,1,1,0,0,1,0,Plunging,10,10,1
Sterna hirundo,Sterna_hirundo,Charadriiformes,NA,"Di Beneditto and Siciliano, 2021",2010,South Atlantic Ocean,120,-0.26838802334699124,Fish,0,1,0,0,1,1,0,0,1,0,Plunging,0,1,0
Sterna hirundo,Sterna_hirundo,Charadriiformes,NA,"Franco et al., 2019",2017,North Atlantic Ocean,120,-0.26838802334699124,Fish,0,1,0,0,1,1,0,0,1,0,Plunging,0,1,0
Sterna hirundo,Sterna_hirundo,Charadriiformes,NA,Ryan 1987,1982,Indian Ocean,120,-0.26838802334699124,Fish,0,1,0,0,1,1,0,0,1,0,Plunging,0,13,0
Sterna hirundo,Sterna_hirundo,Charadriiformes,NA,Tavares et al. 2017,2011,South Pacific Ocean,120,-0.26838802334699124,Fish,0,1,0,0,1,1,0,0,1,0,Plunging,0,2,0
Sterna hirundo,Sterna_hirundo,Charadriiformes,NA,"Vanstreels et al., 2021",2020,South Atlantic Ocean,120,-0.26838802334699124,Fish,0,1,0,0,1,1,0,0,1,0,Plunging,2,9,0.2222222222222222
Sterna hirundo,Sterna_hirundo,Charadriiformes,NA,"do Nascimiento et al., 2023",2014,South Atlantic Ocean,120,-0.26838802334699124,Fish,0,1,0,0,1,1,0,0,1,0,Plunging,0,82,0
Sterna paradisaea,Sterna_paradisaea,Charadriiformes,1,Ainley et al. 1990a,1985.5,South Pacific Ocean,110,-0.2707142892406086,Fish,0,1,0,1,1,1,0,0,1,0,Plunging,0,10,0
Sterna paradisaea,Sterna_paradisaea,Charadriiformes,1,Ainley et al. 1990a,1986,Southern Ocean,110,-0.2707142892406086,Fish,0,1,0,1,1,1,0,0,1,0,Plunging,0,14,0
Sterna paradisaea,Sterna_paradisaea,Charadriiformes,1,Ryan 1987,1982,Southern Ocean,110,-0.2707142892406086,Fish,0,1,0,1,1,1,0,0,1,0,Plunging,0,21,0
