HBWv8.1_Binomial,tips,is_freeflying,Source,Date_median,MarineRegion,body_mass_2sd,Carrion.NonFishVertebrates,Fish,Cephalopods,Crustaceans,Other.Inverts,AS.Refuse,pelagic_specialist_CR,Feeding.Method.Simple,DMS.responsive_Dell.Ariccia,n_plastic,n_total,n_na_plastic
Larus glaucoides,Larus_glaucoides,1,Acampora et al. 2016,2015,North Atlantic Ocean,-0.08630770277085145,1,1,0,1,1,1,1,Surface.Seizing,NA,0,1,0
Larus glaucoides,Larus_glaucoides,1,Seif et al. 2017,2014.5,North Atlantic Ocean,-0.08630770277085145,1,1,0,1,1,1,1,Surface.Seizing,NA,2,2,0
Larus hartlaubii,Larus_hartlaubii,NA,Ryan 1987,1982,Indian Ocean,-0.22488358135747732,1,1,0,1,1,0,1,Plunging,NA,0,13,0
Larus heermanni,Larus_heermanni,NA,Baltz and Morejohn 1976,1974.5,North Pacific Ocean,-0.17440410194238418,1,1,0,0,1,0,1,Plunging,NA,2,15,0
Larus heermanni,Larus_heermanni,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,-0.17440410194238418,1,1,0,0,1,0,1,Plunging,NA,0,5,0
Larus hyperboreus,Larus_hyperboreus,1,Lydersen et al. 1989,1984,Arctic Ocean,0.04705034501084893,1,1,0,1,1,1,1,Scavenging,NA,0,18,0
Larus hyperboreus,Larus_hyperboreus,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,0.04705034501084893,1,1,0,1,1,1,1,Scavenging,NA,1,33,0
Larus marinus,Larus_marinus,1,Acampora et al. 2016,2015,North Atlantic Ocean,0.10675203701139178,1,1,0,0,1,1,1,Aerial.Pursuit,NA,1,4,0
Larus marinus,Larus_marinus,1,Seif et al. 2017,2014.5,North Atlantic Ocean,0.10675203701139178,1,1,0,0,1,1,1,Aerial.Pursuit,NA,5,8,0
Larus melanocephalus,Larus_melanocephalus,1,Codina-Garcia et al. 2013,2006.5,North Atlantic Ocean,-0.22718913450383973,1,1,0,1,1,0,0,Surface.Seizing,NA,1,4,0
Larus michahellis,Larus_michahellis,1,Codina-Garcia et al. 2013,2006.5,North Atlantic Ocean,-0.053059199502256446,1,1,0,0,1,0,0,Plunging,NA,4,12,0
Larus michahellis,Larus_michahellis,1,Nicastro et al. 2018,2014,North Atlantic Ocean,-0.053059199502256446,1,1,0,0,1,0,0,Plunging,NA,2,4,0
Larus michahellis,Larus_michahellis,1,Nicastro et al. 2018,2015,North Atlantic Ocean,-0.053059199502256446,1,1,0,0,1,0,0,Plunging,NA,3,18,0
Larus michahellis,Larus_michahellis,1,Nicastro et al. 2018,2016,North Atlantic Ocean,-0.053059199502256446,1,1,0,0,1,0,0,Plunging,NA,4,35,0
Larus michahellis,Larus_michahellis,NA,Nicastro et al. 2018,2014,North Atlantic Ocean,-0.053059199502256446,1,1,0,0,1,0,0,Plunging,NA,0,3,0
Larus michahellis,Larus_michahellis,NA,Nicastro et al. 2018,2016,North Atlantic Ocean,-0.053059199502256446,1,1,0,0,1,0,0,Plunging,NA,5,16,0
Larus novaehollandiae,Larus_novaehollandiae,1,Roman et al. 2016,2013,South Pacific Ocean,-0.2257329956745582,1,1,1,1,1,1,0,Surface.Seizing,NA,1,12,0
Larus philadelphia,Larus_philadelphia,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,-0.244541455552778,1,1,0,0,1,0,0,Surface.Seizing,NA,0,4,0
Larus ridibundus,Larus_ridibundus,1,Acampora et al. 2016,2015,North Atlantic Ocean,-0.2326496551136455,1,1,0,1,1,1,0,Surface.Seizing,NA,2,9,0
Larus ridibundus,Larus_ridibundus,1,Hong et al. 2013,2011,North Pacific Ocean,-0.2326496551136455,1,1,0,1,1,1,0,Surface.Seizing,NA,1,1,0
Larus schistisagus,Larus_schistisagus,1,Robards 1993,1990.5,North Pacific Ocean,0.025329607474066068,1,1,0,1,1,0,1,Plunging,NA,0,1,0
Leucocarbo atriceps,Leucocarbo_atriceps,1,Ainley et al. 1990a,1986.5,Southern Ocean,0.3087912995742045,0,1,1,1,1,0,1,Diving,NA,0,76,0
Leucocarbo atriceps,Leucocarbo_atriceps,NA,Ryan 1987,1982,Indian Ocean,0.3087912995742045,0,1,1,1,1,0,1,Diving,NA,0,12,0
Macronectes giganteus,Macronectes_giganteus,0,Copello & Quintana 2003,2002,South Pacific Ocean,0.6015965491622327,1,1,1,1,0,0,1,Scavenging,NA,48,73,0
Macronectes giganteus,Macronectes_giganteus,1,Ainley et al. 1990a,1978,Southern Ocean,0.6015965491622327,1,1,1,1,0,0,1,Scavenging,NA,0,2,0
Macronectes giganteus,Macronectes_giganteus,1,Ainley et al. 1990a,1985.5,South Pacific Ocean,0.6015965491622327,1,1,1,1,0,0,1,Scavenging,NA,0,4,0
Macronectes giganteus,Macronectes_giganteus,1,Ainley et al. 1990a,1986,Southern Ocean,0.6015965491622327,1,1,1,1,0,0,1,Scavenging,NA,0,2,0
Macronectes giganteus,Macronectes_giganteus,1,Ainley et al. 1990a,1986.5,Southern Ocean,0.6015965491622327,1,1,1,1,0,0,1,Scavenging,NA,0,5,0
Macronectes giganteus,Macronectes_giganteus,1,Auman et al. 2004,2000.5,Indian Ocean,0.6015965491622327,1,1,1,1,0,0,1,Scavenging,NA,0,1,0
Macronectes giganteus,Macronectes_giganteus,1,Nel et al. 1999,1997,North Atlantic Ocean,0.6015965491622327,1,1,1,1,0,0,1,Scavenging,NA,2,2,0
Macronectes giganteus,Macronectes_giganteus,1,Petry et al. 2002,1997.5,South Pacific Ocean,0.6015965491622327,1,1,1,1,0,0,1,Scavenging,NA,4,10,0
Macronectes giganteus,Macronectes_giganteus,1,Roman et al. 2016,2013,South Pacific Ocean,0.6015965491622327,1,1,1,1,0,0,1,Scavenging,NA,3,4,0
Macronectes giganteus,Macronectes_giganteus,1,Roman et al. 2019,2010,South Pacific Ocean,0.6015965491622327,1,1,1,1,0,0,1,Scavenging,NA,1,1,0
Macronectes giganteus,Macronectes_giganteus,1,Roman et al. 2019,2013,South Pacific Ocean,0.6015965491622327,1,1,1,1,0,0,1,Scavenging,NA,2,3,0
Macronectes giganteus,Macronectes_giganteus,1,Roman et al. 2019,2016,Indian Ocean,0.6015965491622327,1,1,1,1,0,0,1,Scavenging,NA,0,1,0
Macronectes giganteus,Macronectes_giganteus,1,Roman et al. 2019,2016,South Pacific Ocean,0.6015965491622327,1,1,1,1,0,0,1,Scavenging,NA,1,1,0
Macronectes giganteus,Macronectes_giganteus,1,Tourinho et al. 2010,2007,South Pacific Ocean,0.6015965491622327,1,1,1,1,0,0,1,Scavenging,NA,2,2,0
Macronectes giganteus,Macronectes_giganteus,NA,Barbieri 2009,2001,South Pacific Ocean,0.6015965491622327,1,1,1,1,0,0,1,Scavenging,NA,9,14,0
Macronectes giganteus,Macronectes_giganteus,NA,Roman et al. 2019,2014,Indian Ocean,0.6015965491622327,1,1,1,1,0,0,1,Scavenging,NA,0,1,0
Macronectes giganteus,Macronectes_giganteus,NA,Ryan 1987,1982,Indian Ocean,0.6015965491622327,1,1,1,1,0,0,1,Scavenging,NA,9,123,0
Macronectes halli,Macronectes_halli,1,Robertson et al. 2004,1998,South Pacific Ocean,0.7354399765536935,1,0,1,1,0,0,1,Scavenging,NA,1,4,0
Macronectes halli,Macronectes_halli,1,Roman et al. 2016,2013,South Pacific Ocean,0.7354399765536935,1,0,1,1,0,0,1,Scavenging,NA,1,1,0
Macronectes halli,Macronectes_halli,1,Roman et al. 2019,2015,South Pacific Ocean,0.7354399765536935,1,0,1,1,0,0,1,Scavenging,NA,1,2,0
Macronectes halli,Macronectes_halli,NA,Roman et al. 2019,2016,South Pacific Ocean,0.7354399765536935,1,0,1,1,0,0,1,Scavenging,NA,0,1,0
Macronectes halli,Macronectes_halli,NA,Ryan 1987,1982,Indian Ocean,0.7354399765536935,1,0,1,1,0,0,1,Scavenging,NA,3,42,0
Megadyptes antipodes,Megadyptes_antipodes,NA,Hocken 2005,2001.5,South Pacific Ocean,0.9977876556292498,0,1,1,1,0,0,1,Diving,NA,0,124,0
Melanitta deglandi,Melanitta_deglandi,NA,Day et al. 1984,1977.5,North Pacific Ocean,0.13065698279209695,0,1,0,1,1,0,0,Bottom.Feeding,NA,0,5,0
Melanitta perspicillata,Melanitta_perspicillata,1,Avery-Gomm et al. 2013,2010,North Pacific Ocean,-0.02939694352643154,0,1,0,1,1,0,0,Bottom.Feeding,NA,0,2,0
Melanitta perspicillata,Melanitta_perspicillata,1,Provencher et al. 2014,2006,North Atlantic Ocean,-0.02939694352643154,0,1,0,1,1,0,0,Bottom.Feeding,NA,0,38,0
Melanitta perspicillata,Melanitta_perspicillata,NA,Day et al. 1984,1977.5,North Pacific Ocean,-0.02939694352643154,0,1,0,1,1,0,0,Bottom.Feeding,NA,0,11,0
Microcarbo coronatus,Microcarbo_coronatus,NA,Ryan 1987,1982,Indian Ocean,-0.110576683258877,0,1,1,1,1,0,0,Diving,NA,0,24,0
Morus bassanus,Morus_bassanus,1,Codina-Garcia et al. 2013,2006.5,North Atlantic Ocean,0.43219906535581437,0,1,0,0,0,0,1,Plunging,NA,1,8,0
Morus bassanus,Morus_bassanus,1,Nicastro et al. 2018,2015,North Atlantic Ocean,0.43219906535581437,0,1,0,0,0,0,1,Plunging,NA,0,7,0
Morus bassanus,Morus_bassanus,1,Nicastro et al. 2018,2016,North Atlantic Ocean,0.43219906535581437,0,1,0,0,0,0,1,Plunging,NA,0,1,0
Morus bassanus,Morus_bassanus,1,Pierce et al. 2004,2004,North Atlantic Ocean,0.43219906535581437,0,1,0,0,0,0,1,Plunging,NA,1,1,0
Morus capensis,Morus_capensis,NA,Ryan 1987,1982,Indian Ocean,0.3458014948184434,0,1,0,0,0,0,1,Plunging,NA,0,5,0
Morus serrator,Morus_serrator,1,Roman et al. 2016,2013,South Pacific Ocean,0.27457203708608846,0,1,1,0,0,0,1,Plunging,NA,0,14,0
Nannopterum auritum,Nannopterum_auritum,1,Avery-Gomm et al. 2013,2009,North Pacific Ocean,0.11051372898703574,0,1,0,1,1,0,0,Diving,NA,0,1,0
Nannopterum auritum,Nannopterum_auritum,1,Avery-Gomm et al. 2013,2010,North Pacific Ocean,0.11051372898703574,0,1,0,1,1,0,0,Diving,NA,0,1,0
Nannopterum auritum,Nannopterum_auritum,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,0.11051372898703574,0,1,0,1,1,0,0,Diving,NA,0,4,0
Nesofregetta fuliginosa,Nesofregetta_fuliginosa,1,Ainley et al. 1990b,1986,Southern Ocean,-0.27876071804089403,0,1,1,1,1,0,1,Surface.Seizing,NA,0,8,0
Nesofregetta fuliginosa,Nesofregetta_fuliginosa,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.27876071804089403,0,1,1,1,1,0,1,Surface.Seizing,NA,0,14,0
Oceanites gracilis,Oceanites_gracilis,1,Ainley et al. 1990b,1986,Southern Ocean,-0.29169608464101165,0,1,0,1,0,0,1,Surface.Seizing,NA,0,2,0
Oceanites oceanicus,Oceanites_oceanicus,0,van Franeker and Bell 1988,1985.5,Indian Ocean,-0.2879829306263437,1,1,1,1,1,0,1,Surface.Seizing,1,13,16,0
Oceanites oceanicus,Oceanites_oceanicus,1,Ainley et al. 1990a,1978,Southern Ocean,-0.2879829306263437,1,1,1,1,1,0,1,Surface.Seizing,1,10,27,0
Oceanites oceanicus,Oceanites_oceanicus,1,Ainley et al. 1990a,1985.5,South Pacific Ocean,-0.2879829306263437,1,1,1,1,1,0,1,Surface.Seizing,1,2,49,0
Oceanites oceanicus,Oceanites_oceanicus,1,Ainley et al. 1990a,1986,Southern Ocean,-0.2879829306263437,1,1,1,1,1,0,1,Surface.Seizing,1,20,57,0
Oceanites oceanicus,Oceanites_oceanicus,1,Ainley et al. 1990a,1988,South Pacific Ocean,-0.2879829306263437,1,1,1,1,1,0,1,Surface.Seizing,1,2,49,0
Oceanites oceanicus,Oceanites_oceanicus,1,Ainley et al. 1990b,1986,Southern Ocean,-0.2879829306263437,1,1,1,1,1,0,1,Surface.Seizing,1,0,8,0
Oceanites oceanicus,Oceanites_oceanicus,1,Croxall et al. 1988,1988,Indian Ocean,-0.2879829306263437,1,1,1,1,1,0,1,Surface.Seizing,1,5,51,0
Oceanites oceanicus,Oceanites_oceanicus,1,van Franeker and Bell 1988,1985.5,Indian Ocean,-0.2879829306263437,1,1,1,1,1,0,1,Surface.Seizing,1,2,4,0
Oceanites oceanicus,Oceanites_oceanicus,NA,Ryan 1987,1982,Indian Ocean,-0.2879829306263437,1,1,1,1,1,0,1,Surface.Seizing,1,3,4,0
Onychoprion aleuticus,Onychoprion_aleuticus,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,-0.2666262277968813,0,1,0,0,0,0,1,Surface.Seizing,NA,0,8,0
Onychoprion fuscatus,Onychoprion_fuscatus,0,Sileo et al. 1990a,1987,North Pacific Ocean,-0.25327828852846723,0,1,1,1,1,0,1,Surface.Seizing,NA,1,35,0
Onychoprion fuscatus,Onychoprion_fuscatus,1,Ainley et al. 1990b,1986,Southern Ocean,-0.25327828852846723,0,1,1,1,1,0,1,Surface.Seizing,NA,0,35,0
Onychoprion fuscatus,Onychoprion_fuscatus,1,Roman et al. 2016,2013,South Pacific Ocean,-0.25327828852846723,0,1,1,1,1,0,1,Surface.Seizing,NA,0,27,0
Onychoprion fuscatus,Onychoprion_fuscatus,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.25327828852846723,0,1,1,1,1,0,1,Surface.Seizing,NA,1,64,0
Onychoprion fuscatus,Onychoprion_fuscatus,1,Tavares et al. 2017,2012,South Pacific Ocean,-0.25327828852846723,0,1,1,1,1,0,1,Surface.Seizing,NA,0,1,0
Onychoprion fuscatus,Onychoprion_fuscatus,NA,Day et al. 1984/Harrison et al. 1983,1980.5,North Pacific Ocean,-0.25327828852846723,0,1,1,1,1,0,1,Surface.Seizing,NA,0,356,0
Onychoprion lunatus,Onychoprion_lunatus,0,Sileo et al. 1990a,1987,North Pacific Ocean,-0.26031629286999464,1,1,1,1,0,0,1,Plunging,NA,0,25,0
Onychoprion lunatus,Onychoprion_lunatus,1,Ainley et al. 1990b,1986,Southern Ocean,-0.26031629286999464,1,1,1,1,0,0,1,Plunging,NA,0,5,0
Onychoprion lunatus,Onychoprion_lunatus,1,Sileo et al. 1990a,1987,North Pacific Ocean,-0.26031629286999464,1,1,1,1,0,0,1,Plunging,NA,0,10,0
Onychoprion lunatus,Onychoprion_lunatus,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.26031629286999464,1,1,1,1,0,0,1,Plunging,NA,0,5,0
Onychoprion lunatus,Onychoprion_lunatus,NA,Day et al. 1984/Harrison et al. 1983,1980.5,North Pacific Ocean,-0.26031629286999464,1,1,1,1,0,0,1,Plunging,NA,0,272,0
Pachyptila belcheri,Pachyptila_belcheri,1,Ainley et al. 1990b,1986,Southern Ocean,-0.2605589826748749,0,1,1,1,1,0,1,Skimming,0,5,6,0
Pachyptila belcheri,Pachyptila_belcheri,1,Barbieri 2009,2001,South Pacific Ocean,-0.2605589826748749,0,1,1,1,1,0,1,Skimming,0,1,3,0
Pachyptila belcheri,Pachyptila_belcheri,1,Harper and Fowler 1987,1967.5,South Pacific Ocean,-0.2605589826748749,0,1,1,1,1,0,1,Skimming,0,10,152,0
Pachyptila belcheri,Pachyptila_belcheri,1,Petry et al. 2002,1997.5,South Pacific Ocean,-0.2605589826748749,0,1,1,1,1,0,1,Skimming,0,2,5,0
Pachyptila belcheri,Pachyptila_belcheri,1,Roman et al. 2016,2002,South Pacific Ocean,-0.2605589826748749,0,1,1,1,1,0,1,Skimming,0,1,1,0
Pachyptila belcheri,Pachyptila_belcheri,1,Roman et al. 2016,2013,South Pacific Ocean,-0.2605589826748749,0,1,1,1,1,0,1,Skimming,0,2,2,0
Pachyptila belcheri,Pachyptila_belcheri,1,Roman et al. 2019,2002,South Pacific Ocean,-0.2605589826748749,0,1,1,1,1,0,1,Skimming,0,2,2,0
Pachyptila belcheri,Pachyptila_belcheri,1,Roman et al. 2019,2016,South Pacific Ocean,-0.2605589826748749,0,1,1,1,1,0,1,Skimming,0,37,63,0
Pachyptila belcheri,Pachyptila_belcheri,1,Tourinho et al. 2010,2007,South Pacific Ocean,-0.2605589826748749,0,1,1,1,1,0,1,Skimming,0,0,1,0
Pachyptila belcheri,Pachyptila_belcheri,NA,Roman et al. 2019,2016,South Pacific Ocean,-0.2605589826748749,0,1,1,1,1,0,1,Skimming,0,8,12,0
Pachyptila belcheri,Pachyptila_belcheri,NA,Ryan 1987,1982,Indian Ocean,-0.2605589826748749,0,1,1,1,1,0,1,Skimming,0,22,32,0
Pachyptila desolata,Pachyptila_desolata,1,Auman et al. 2004,2000.5,Indian Ocean,-0.26007360306511434,0,1,1,1,0,0,1,Skimming,1,2,2,0
Pachyptila desolata,Pachyptila_desolata,1,Harper and Fowler 1987,1967.5,South Pacific Ocean,-0.26007360306511434,0,1,1,1,0,0,1,Skimming,1,5,35,0
Pachyptila desolata,Pachyptila_desolata,1,Roman et al. 2016,2000,South Pacific Ocean,-0.26007360306511434,0,1,1,1,0,0,1,Skimming,1,1,1,0
Pachyptila desolata,Pachyptila_desolata,1,Roman et al. 2016,2008,South Pacific Ocean,-0.26007360306511434,0,1,1,1,0,0,1,Skimming,1,0,1,0
Pachyptila desolata,Pachyptila_desolata,1,Roman et al. 2016,2013,South Pacific Ocean,-0.26007360306511434,0,1,1,1,0,0,1,Skimming,1,4,4,0
Pachyptila desolata,Pachyptila_desolata,1,Roman et al. 2019,1999,South Pacific Ocean,-0.26007360306511434,0,1,1,1,0,0,1,Skimming,1,1,1,0
Pachyptila desolata,Pachyptila_desolata,1,Roman et al. 2019,2000,South Pacific Ocean,-0.26007360306511434,0,1,1,1,0,0,1,Skimming,1,1,1,0
Pachyptila desolata,Pachyptila_desolata,1,Roman et al. 2019,2008,South Pacific Ocean,-0.26007360306511434,0,1,1,1,0,0,1,Skimming,1,0,1,0
Pachyptila desolata,Pachyptila_desolata,1,Roman et al. 2019,2013,South Pacific Ocean,-0.26007360306511434,0,1,1,1,0,0,1,Skimming,1,1,1,0
Pachyptila desolata,Pachyptila_desolata,1,Roman et al. 2019,2015,South Pacific Ocean,-0.26007360306511434,0,1,1,1,0,0,1,Skimming,1,1,1,0
Pachyptila desolata,Pachyptila_desolata,1,Roman et al. 2019,2016,South Pacific Ocean,-0.26007360306511434,0,1,1,1,0,0,1,Skimming,1,6,8,0
Pachyptila desolata,Pachyptila_desolata,NA,Day et al. 1984,1973,South Pacific Ocean,-0.26007360306511434,0,1,1,1,0,0,1,Skimming,1,0,0,0
Pachyptila desolata,Pachyptila_desolata,NA,Roman et al. 2019,2016,South Pacific Ocean,-0.26007360306511434,0,1,1,1,0,0,1,Skimming,1,0,2,0
Pachyptila desolata,Pachyptila_desolata,NA,Ryan 1987,1982,Indian Ocean,-0.26007360306511434,0,1,1,1,0,0,1,Skimming,1,52,88,0
Pachyptila salvini,Pachyptila_salvini,1,Harper and Fowler 1987,1967.5,South Pacific Ocean,-0.2571613254065513,0,1,1,1,1,0,1,Skimming,0,133,663,0
Pachyptila salvini,Pachyptila_salvini,1,Roman et al. 2016,2002,South Pacific Ocean,-0.2571613254065513,0,1,1,1,1,0,1,Skimming,0,1,2,0
Pachyptila salvini,Pachyptila_salvini,1,Roman et al. 2016,2008,South Pacific Ocean,-0.2571613254065513,0,1,1,1,1,0,1,Skimming,0,1,1,0
Pachyptila salvini,Pachyptila_salvini,1,Roman et al. 2016,2013,South Pacific Ocean,-0.2571613254065513,0,1,1,1,1,0,1,Skimming,0,1,1,0
Pachyptila salvini,Pachyptila_salvini,1,Roman et al. 2019,2002,South Pacific Ocean,-0.2571613254065513,0,1,1,1,1,0,1,Skimming,0,1,2,0
Pachyptila salvini,Pachyptila_salvini,1,Roman et al. 2019,2008,South Pacific Ocean,-0.2571613254065513,0,1,1,1,1,0,1,Skimming,0,1,1,0
Pachyptila salvini,Pachyptila_salvini,1,Roman et al. 2019,2016,South Pacific Ocean,-0.2571613254065513,0,1,1,1,1,0,1,Skimming,0,8,10,0
Pachyptila salvini,Pachyptila_salvini,NA,Day et al. 1984,1973,South Pacific Ocean,-0.2571613254065513,0,1,1,1,1,0,1,Skimming,0,0,0,0
Pachyptila salvini,Pachyptila_salvini,NA,Roman et al. 2019,2016,South Pacific Ocean,-0.2571613254065513,0,1,1,1,1,0,1,Skimming,0,6,10,0
Pachyptila salvini,Pachyptila_salvini,NA,Ryan 1987,1982,Indian Ocean,-0.2571613254065513,0,1,1,1,1,0,1,Skimming,0,16,31,0
Pachyptila turtur,Pachyptila_turtur,1,Harper and Fowler 1987,1967.5,South Pacific Ocean,-0.26250050111391693,0,1,1,1,1,0,1,Skimming,0,300,819,0
Pachyptila turtur,Pachyptila_turtur,1,Roman et al. 2016,2000,South Pacific Ocean,-0.26250050111391693,0,1,1,1,1,0,1,Skimming,0,1,1,0
Pachyptila turtur,Pachyptila_turtur,1,Roman et al. 2016,2001,South Pacific Ocean,-0.26250050111391693,0,1,1,1,1,0,1,Skimming,0,1,1,0
Pachyptila turtur,Pachyptila_turtur,1,Roman et al. 2016,2008,South Pacific Ocean,-0.26250050111391693,0,1,1,1,1,0,1,Skimming,0,1,2,0
Pachyptila turtur,Pachyptila_turtur,1,Roman et al. 2016,2013,South Pacific Ocean,-0.26250050111391693,0,1,1,1,1,0,1,Skimming,0,17,66,0
Pachyptila turtur,Pachyptila_turtur,1,Roman et al. 2019,2000,South Pacific Ocean,-0.26250050111391693,0,1,1,1,1,0,1,Skimming,0,1,1,0
Pachyptila turtur,Pachyptila_turtur,1,Roman et al. 2019,2001,South Pacific Ocean,-0.26250050111391693,0,1,1,1,1,0,1,Skimming,0,1,1,0
Pachyptila turtur,Pachyptila_turtur,1,Roman et al. 2019,2005,South Pacific Ocean,-0.26250050111391693,0,1,1,1,1,0,1,Skimming,0,0,1,0
Pachyptila turtur,Pachyptila_turtur,1,Roman et al. 2019,2008,South Pacific Ocean,-0.26250050111391693,0,1,1,1,1,0,1,Skimming,0,1,2,0
Pachyptila turtur,Pachyptila_turtur,1,Roman et al. 2019,2013,Indian Ocean,-0.26250050111391693,0,1,1,1,1,0,1,Skimming,0,0,2,0
Pachyptila turtur,Pachyptila_turtur,1,Roman et al. 2019,2013,South Pacific Ocean,-0.26250050111391693,0,1,1,1,1,0,1,Skimming,0,15,47,0
Pachyptila turtur,Pachyptila_turtur,1,Roman et al. 2019,2015,South Pacific Ocean,-0.26250050111391693,0,1,1,1,1,0,1,Skimming,0,1,7,0
Pachyptila turtur,Pachyptila_turtur,1,Roman et al. 2019,2016,Indian Ocean,-0.26250050111391693,0,1,1,1,1,0,1,Skimming,0,1,1,0
Pachyptila turtur,Pachyptila_turtur,1,Roman et al. 2019,2016,South Pacific Ocean,-0.26250050111391693,0,1,1,1,1,0,1,Skimming,0,25,127,0
Pachyptila turtur,Pachyptila_turtur,1,Roman et al. 2019,2017,South Pacific Ocean,-0.26250050111391693,0,1,1,1,1,0,1,Skimming,0,11,19,0
Pachyptila turtur,Pachyptila_turtur,NA,Day et al. 1984,1973,South Pacific Ocean,-0.26250050111391693,0,1,1,1,1,0,1,Skimming,0,0,0,0
Pachyptila turtur,Pachyptila_turtur,NA,Roman et al. 2019,2016,South Pacific Ocean,-0.26250050111391693,0,1,1,1,1,0,1,Skimming,0,0,5,0
Pachyptila vittata,Pachyptila_vittata,1,Ainley et al. 1990a,1978,Southern Ocean,-0.24818180262598186,0,1,1,1,0,0,1,Skimming,0,2,3,0
Pachyptila vittata,Pachyptila_vittata,1,Ainley et al. 1990a,1985.5,South Pacific Ocean,-0.24818180262598186,0,1,1,1,0,0,1,Skimming,0,2,51,0
Pachyptila vittata,Pachyptila_vittata,1,Ainley et al. 1990a,1986,Southern Ocean,-0.24818180262598186,0,1,1,1,0,0,1,Skimming,0,5,18,0
Pachyptila vittata,Pachyptila_vittata,1,Harper and Fowler 1987,1967.5,South Pacific Ocean,-0.24818180262598186,0,1,1,1,0,0,1,Skimming,0,51,310,0
Pachyptila vittata,Pachyptila_vittata,1,Roman et al. 2016,2013,South Pacific Ocean,-0.24818180262598186,0,1,1,1,0,0,1,Skimming,0,0,1,0
Pachyptila vittata,Pachyptila_vittata,1,Roman et al. 2019,2011,South Pacific Ocean,-0.24818180262598186,0,1,1,1,0,0,1,Skimming,0,0,1,0
Pachyptila vittata,Pachyptila_vittata,1,Roman et al. 2019,2015,South Pacific Ocean,-0.24818180262598186,0,1,1,1,0,0,1,Skimming,0,0,1,0
Pachyptila vittata,Pachyptila_vittata,1,Roman et al. 2019,2016,South Pacific Ocean,-0.24818180262598186,0,1,1,1,0,0,1,Skimming,0,3,11,0
Pachyptila vittata,Pachyptila_vittata,NA,Day et al. 1984,1973,South Pacific Ocean,-0.24818180262598186,0,1,1,1,0,0,1,Skimming,0,0,0,0
Pachyptila vittata,Pachyptila_vittata,NA,Furness 1985a,1983,South Pacific Ocean,-0.24818180262598186,0,1,1,1,0,0,1,Skimming,0,12,31,0
Pachyptila vittata,Pachyptila_vittata,NA,Roman et al. 2019,2016,South Pacific Ocean,-0.24818180262598186,0,1,1,1,0,0,1,Skimming,0,0,1,0
Pachyptila vittata,Pachyptila_vittata,NA,Ryan 1987,1982,Indian Ocean,-0.24818180262598186,0,1,1,1,0,0,1,Skimming,0,41,137,0
Pachyptila vittata,Pachyptila_vittata,NA,"Ryan, 2008",1995,South Pacific Ocean,-0.24818180262598186,0,1,1,1,0,0,1,Skimming,0,0,95,0
Pagodroma nivea,Pagodroma_nivea,1,Ainley et al. 1990a,1978,Southern Ocean,-0.23070813667460346,1,1,1,1,1,0,1,Surface.Seizing,NA,0,108,0
Pagodroma nivea,Pagodroma_nivea,1,Ainley et al. 1990a,1985.5,South Pacific Ocean,-0.23070813667460346,1,1,1,1,1,0,1,Surface.Seizing,NA,4,139,0
Pagodroma nivea,Pagodroma_nivea,1,Ainley et al. 1990a,1986,Southern Ocean,-0.23070813667460346,1,1,1,1,1,0,1,Surface.Seizing,NA,0,39,0
Pagodroma nivea,Pagodroma_nivea,1,Ainley et al. 1990a,1986.5,Southern Ocean,-0.23070813667460346,1,1,1,1,1,0,1,Surface.Seizing,NA,0,77,0
Pagodroma nivea,Pagodroma_nivea,1,Ainley et al. 1990a,1988,South Pacific Ocean,-0.23070813667460346,1,1,1,1,1,0,1,Surface.Seizing,NA,4,139,0
Pagodroma nivea,Pagodroma_nivea,1,van Franeker and Bell 1988,1985.5,Indian Ocean,-0.23070813667460346,1,1,1,1,1,0,1,Surface.Seizing,NA,1,27,0
Pagodroma nivea,Pagodroma_nivea,NA,Ryan 1987,1982,Southern Ocean,-0.23070813667460346,1,1,1,1,1,0,1,Surface.Seizing,NA,1,22,0
Pagophila eburnea,Pagophila_eburnea,NA,Day et al. 1984/Day 1980,1973,North Pacific Ocean,-0.1622696116983714,1,1,0,1,1,1,1,Surface.Seizing,NA,0,1,0
Pelagodroma marina,Pelagodroma_marina,1,Ainley et al. 1990b,1986,Southern Ocean,-0.28429404559216387,0,1,1,1,1,0,1,Surface.Seizing,NA,9,13,0
Pelagodroma marina,Pelagodroma_marina,1,Roman et al. 2019,2016,South Pacific Ocean,-0.28429404559216387,0,1,1,1,1,0,1,Surface.Seizing,NA,2,2,0
Pelagodroma marina,Pelagodroma_marina,1,Spear et al. 1995,1987.5,South Pacific Ocean,-0.28429404559216387,0,1,1,1,1,0,1,Surface.Seizing,NA,11,15,0
Pelagodroma marina,Pelagodroma_marina,NA,Furness 1985a,1983,South Pacific Ocean,-0.28429404559216387,0,1,1,1,1,0,1,Surface.Seizing,NA,16,19,0
